niva,omrade,matchort,namn,namn_fold,parti,parti_abbr,organ,roll,roll_kategori,sida
kommun,Karlskoga,Karlskoga,Linda Johansson,linda johansson,Kristdemokraterna,KD,Socialnämnden,Förste vice ordförande,omsorg/vård,styre (trol.)
kommun,Karlskoga,Karlskoga,Liselotte Eriksson,liselotte eriksson,Socialdemokraterna,S,Socialnämnden,Andre vice ordförande,omsorg/vård,opposition (trol.)
kommun,Karlskoga,Karlskoga,Anneli Bramvehl,anneli bramvehl,Moderaterna,M,Barn- och utbildningsnämnden,Ordförande,utbildning,styre (trol.)
kommun,Karlskoga,Karlskoga,Lars Hultkrantz,lars hultkrantz,Liberalerna,L,Barn- och utbildningsnämnden,Förste vice ordförande,utbildning,styre (trol.)
kommun,Karlskoga,Karlskoga,Maria Karlsson,maria karlsson,Socialdemokraterna,S,Barn- och utbildningsnämnden,Andre vice ordförande,utbildning,opposition (trol.)
kommun,Karlskrona,Karlskrona,Christopher Larsson,christopher larsson,Sverigedemokraterna,SD,Kommunstyrelsen,Förste vice ordförande,ledning,styre (trol.)
kommun,Karlskrona,Karlskrona,Emma Swahn Nilsson,emma swahn nilsson,Moderaterna,M,Kommunstyrelsen,Ordförande,ledning,styre (trol.)
kommun,Karlskrona,Karlskrona,Sandra Bizzozero,sandra bizzozero,Socialdemokraterna,S,Kommunstyrelsen,Andre vice ordförande,ledning,opposition (trol.)
kommun,Karlskrona,Karlskrona,Anders Björkander,anders bjorkander,Socialdemokraterna,S,Äldrenämnden,Andre vice ordförande,omsorg/vård,opposition (trol.)
kommun,Karlskrona,Karlskrona,Bengt Jönsson,bengt jonsson,Kristdemokraterna,KD,Social- och funktionsstödsnämnden,Ordförande,omsorg/vård,styre (trol.)
kommun,Karlskrona,Karlskrona,Carina Olsson,carina olsson,Kristdemokraterna,KD,Äldrenämnden,Förste vice ordförande,omsorg/vård,styre (trol.)
kommun,Karlskrona,Karlskrona,Christer Leksell,christer leksell,Sverigedemokraterna,SD,Social- och funktionsstödsnämnden,Förste vice ordförande,omsorg/vård,styre (trol.)
kommun,Karlskrona,Karlskrona,Helene Gustafsson,helene gustafsson,Socialdemokraterna,S,Social- och funktionsstödsnämnden,Andre vice ordförande,omsorg/vård,opposition (trol.)
kommun,Karlskrona,Karlskrona,Åsa Larsson,asa larsson,Sverigedemokraterna,SD,Äldrenämnden,Ordförande,omsorg/vård,styre (trol.)
kommun,Karlstad,Karlstad,Alexander Torin,alexander torin,Moderaterna,M,Kommunalråd,Oppositionsråd,ledning,opposition
kommun,Karlstad,Karlstad,Alexander Torin,alexander torin,Moderaterna,M,Kommunstyrelsen,Förste vice ordförande,ledning,styre (trol.)
kommun,Karlstad,Karlstad,Anders Tallgren,anders tallgren,Socialdemokraterna,S,Kommunalråd,Kommunalråd,ledning,styre (trol.)
kommun,Karlstad,Karlstad,Frida Nilsson,frida nilsson,Centerpartiet,C,Kommunalråd,Kommunalråd,ledning,styre (trol.)
kommun,Karlstad,Karlstad,Frida Nilsson,frida nilsson,Centerpartiet,C,Kommunstyrelsen,Andre vice ordförande,ledning,opposition (trol.)
kommun,Karlstad,Karlstad,Linda Larsson,linda larsson,Socialdemokraterna,S,Kommunalråd,Kommunalråd,ledning,styre (trol.)
kommun,Karlstad,Karlstad,Linda Larsson,linda larsson,Socialdemokraterna,S,Kommunstyrelsen,Ordförande,ledning,styre (trol.)
kommun,Karlstad,Karlstad,Robert Halvarsson,robert halvarsson,Miljöpartiet,Miljöpartiet,Kommunalråd,Kommunalråd,ledning,styre (trol.)
kommun,Karlstad,Karlstad,Siri Hasting,siri hasting,Vänsterpartiet,V,Kommunalråd,Oppositionsråd,ledning,opposition
kommun,Karlstad,Karlstad,Anita Hall,anita hall,Centerpartiet,C,Vård- och omsorgsnämnden,Andre vice ordförande,omsorg/vård,opposition (trol.)
kommun,Karlstad,Karlstad,Anna Dahlén Gauffin,anna dahlen gauffin,Socialdemokraterna,S,Arbetsmarknads-och socialnämnden,Ordförande,omsorg/vård,styre (trol.)
kommun,Karlstad,Karlstad,Anna Nordström,anna nordstrom,Miljöpartiet,Miljöpartiet,Arbetsmarknads-och socialnämnden,Andre vice ordförande,omsorg/vård,opposition (trol.)
kommun,Karlstad,Karlstad,Lotta Björklund,lotta bjorklund,Moderaterna,M,Arbetsmarknads-och socialnämnden,Förste vice ordförande,omsorg/vård,styre (trol.)
kommun,Karlstad,Karlstad,Pär-Arne Claveroth,par-arne claveroth,Kristdemokraterna,KD,Vård- och omsorgsnämnden,Förste vice ordförande,omsorg/vård,styre (trol.)
kommun,Karlstad,Karlstad,Stefan Jonsson,stefan jonsson,Socialdemokraterna,S,Vård- och omsorgsnämnden,Ordförande,omsorg/vård,styre (trol.)
kommun,Karlstad,Karlstad,Anders Peterson,anders peterson,Centerpartiet,C,Gymnasie- och vuxenutbildningsnämnden,Ordförande,utbildning,styre (trol.)
kommun,Karlstad,Karlstad,Lina Larhult,lina larhult,Socialdemokraterna,S,Barn- och ungdomsnämnden,Ordförande,utbildning,styre (trol.)
kommun,Karlstad,Karlstad,Marie Persson,marie persson,Centerpartiet,C,Barn- och ungdomsnämnden,Andre vice ordförande,utbildning,opposition (trol.)
kommun,Karlstad,Karlstad,Marina Andreasson,marina andreasson,Socialdemokraterna,S,Gymnasie- och vuxenutbildningsnämnden,Andre vice ordförande,utbildning,opposition (trol.)
kommun,Karlstad,Karlstad,Rebecka Ingsmy,rebecka ingsmy,Moderaterna,M,Barn- och ungdomsnämnden,Förste vice ordförande,utbildning,styre (trol.)
kommun,Karlstad,Karlstad,Sarah Kullgren,sarah kullgren,Kristdemokraterna,KD,Gymnasie- och vuxenutbildningsnämnden,Förste vice ordförande,utbildning,styre (trol.)
kommun,Katrineholm,Katrineholm,Alexander Forss,alexander forss,Kristdemokraterna,KD,Kommunstyrelsen,Andre vice ordförande,ledning,opposition (trol.)
kommun,Katrineholm,Katrineholm,Christer Sundqvist,christer sundqvist,Moderaterna,M,Kommunstyrelsen,Förste vice ordförande,ledning,styre (trol.)
kommun,Katrineholm,Katrineholm,Johan Söderberg,johan soderberg,Socialdemokraterna,S,Kommunstyrelsen,Ordförande,ledning,styre (trol.)
kommun,Katrineholm,Katrineholm,Birgitta Carlheim-Gyllensköld,birgitta carlheim-gyllenskold,Moderaterna,M,Vård-och omsorgsnämnden,Förste vice ordförande,omsorg/vård,styre (trol.)
kommun,Katrineholm,Katrineholm,Ewa Callhammar,ewa callhammar,Liberalerna,L,Vård-och omsorgsnämnden,Andre vice ordförande,omsorg/vård,opposition (trol.)
kommun,Katrineholm,Katrineholm,Inger Fredriksson,inger fredriksson,Centerpartiet,C,Socialnämnden,Andre vice ordförande,omsorg/vård,opposition (trol.)
kommun,Katrineholm,Katrineholm,Johanna Karlsson,johanna karlsson,Socialdemokraterna,S,Vård-och omsorgsnämnden,Ordförande,omsorg/vård,styre (trol.)
kommun,Katrineholm,Katrineholm,Martin Edgélius,martin edgelius,Moderaterna,M,Socialnämnden,Ordförande,omsorg/vård,styre (trol.)
kommun,Katrineholm,Katrineholm,Roger Ljunggren,roger ljunggren,Socialdemokraterna,S,Socialnämnden,Förste vice ordförande,omsorg/vård,styre (trol.)
kommun,Kil,Kil,Anders Johansson,anders johansson,Socialdemokraterna,S,Kommunstyrelsen,Ordförande,ledning,styre (trol.)
kommun,Kil,Kil,Irene Lennemyr Winkler,irene lennemyr winkler,Moderaterna,M,Kommunstyrelsen,Andre vice ordförande,ledning,opposition (trol.)
kommun,Kil,Kil,Kenneth Bengtsson,kenneth bengtsson,Centerpartiet,C,Kommunstyrelsen,Förste vice ordförande,ledning,styre (trol.)
kommun,Kinda,Kinda,Christian Nordin Olsson,christian nordin olsson,Sverigedemokraterna,SD,Kommunstyrelsen,Andre vice ordförande,ledning,opposition (trol.)
kommun,Kinda,Kinda,Hans Måhagen,hans mahagen,Socialdemokraterna,S,Kommunstyrelsen,Förste vice ordförande,ledning,styre (trol.)
kommun,Kinda,Kinda,Katharina Segerstéen,katharina segersteen,Moderaterna,M,Kommunstyrelsen,Ordförande,ledning,styre (trol.)
kommun,Kinda,Kinda,Mona Damm,mona damm,Moderaterna,M,Vård- och omsorgsnämnden,Förste vice ordförande,omsorg/vård,styre (trol.)
kommun,Kinda,Kinda,Torbjörn Holmqvist,torbjorn holmqvist,Socialdemokraterna,S,Vård- och omsorgsnämnden,Ordförande,omsorg/vård,styre (trol.)
kommun,Kinda,Kinda,Wolldurf Skallbom,wolldurf skallbom,Sverigedemokraterna,SD,Vård- och omsorgsnämnden,Andre vice ordförande,omsorg/vård,opposition (trol.)
kommun,Klippan,Klippan,Anna Andresen,anna andresen,Moderaterna,M,Kommunstyrelsen,Ordförande,ledning,styre (trol.)
kommun,Klippan,Klippan,Johan Petersson,johan petersson,Socialdemokraterna,S,Kommunstyrelsen,Andre vice ordförande,ledning,opposition (trol.)
kommun,Klippan,Klippan,Paul Gustafsson,paul gustafsson,Socialdemokraterna,S,Socialnämnd,Andre vice ordförande,omsorg/vård,opposition (trol.)
kommun,Klippan,Klippan,Helena Dådring,helena dadring,Vår Framtid Klippan,Vår Framtid Klippan,Barn- och utbildningsnämnd,Förste vice ordförande,utbildning,styre (trol.)
kommun,Klippan,Klippan,Tonny Svensson,tonny svensson,Moderaterna,M,Barn- och utbildningsnämnd,Andre vice ordförande,utbildning,opposition (trol.)
kommun,Knivsta,Knivsta,Gunnar Orméus,gunnar ormeus,Socialdemokraterna,S,Socialnämnd,2:e vice ordförande,omsorg/vård,opposition (trol.)
kommun,Knivsta,Knivsta,Monika Lövgren,monika lovgren,Sverigedemokraterna,SD,Socialnämnd,1:e vice ordförande,omsorg/vård,styre (trol.)
kommun,Knivsta,Knivsta,Oscar Hahne,oscar hahne,Kristdemokraterna,KD,Socialnämnd,Ordförande,omsorg/vård,styre (trol.)
kommun,Knivsta,Knivsta,Bengt-Ivar Fransson,bengt-ivar fransson,Moderaterna,M,Utbildningsnämnd,2:e vice ordförande,utbildning,opposition (trol.)
kommun,Knivsta,Knivsta,Pierre Janson,pierre janson,Knivsta.Nu,Knivsta.Nu,Utbildningsnämnd,Ordförande,utbildning,styre (trol.)
kommun,Knivsta,Knivsta,Thomas Malmer,thomas malmer,Kristdemokraterna,KD,Utbildningsnämnd,1:e vice ordförande,utbildning,styre (trol.)
kommun,Kramfors,Kramfors,Amanda Karlsson,amanda karlsson,Moderaterna,M,Kommunstyrelsen,Andre vice ordförande,ledning,opposition (trol.)
kommun,Kramfors,Kramfors,Jon Björkman,jon bjorkman,Vänsterpartiet,V,Kommunstyrelsen,Förste vice ordförande,ledning,styre (trol.)
kommun,Kramfors,Kramfors,Malin Svanholm,malin svanholm,Socialdemokraterna,S,Kommunstyrelsen,Ordförande,ledning,styre (trol.)
kommun,Kristianstad,Kristianstad,Camilla Palm,camilla palm,Moderaterna,M,Kommunstyrelsen,Ordförande,ledning,styre (trol.)
kommun,Kristianstad,Kristianstad,Ian Fernheden,ian fernheden,Sverigedemokraterna,SD,Kommunstyrelsen,Förste vice ordförande,ledning,styre (trol.)
kommun,Kristianstad,Kristianstad,Ulrika Tollgren,ulrika tollgren,Socialdemokraterna,S,Kommunstyrelsen,Andre vice ordförande,ledning,opposition (trol.)
kommun,Kristianstad,Kristianstad,Håkan Englund,hakan englund,Sverigedemokraterna,SD,Omsorgsnämnden,Förste vice ordförande,omsorg/vård,styre (trol.)
kommun,Kristianstad,Kristianstad,Kristina Lindbåge,kristina lindbage,Socialdemokraterna,S,Omsorgsnämnden,Andre vice ordförande,omsorg/vård,opposition (trol.)
kommun,Kristianstad,Kristianstad,Michael Anefur,michael anefur,Kristdemokraterna,KD,Omsorgsnämnden,Ordförande,omsorg/vård,styre (trol.)
kommun,Kristianstad,Kristianstad,Fia Rosenstråle,fia rosenstrale,Sverigedemokraterna,SD,Barn- och utbildningsnämnden,Förste vice ordförande,utbildning,styre (trol.)
kommun,Kristianstad,Kristianstad,Monika Åängasköld,monika aangaskold,Moderaterna,M,Barn- och utbildningsnämnden,Ordförande,utbildning,styre (trol.)
kommun,Kristianstad,Kristianstad,Sabina Månsson Hultgren,sabina mansson hultgren,Socialdemokraterna,S,Barn- och utbildningsnämnden,Andre vice ordförande,utbildning,opposition (trol.)
kommun,Krokom,Krokom,Carl-Oscar Fransson,carl-oscar fransson,Moderaterna,M,Kommunstyrelsen,Förste vice ordförande,ledning,styre (trol.)
kommun,Krokom,Krokom,Karin Jonsson,karin jonsson,Centerpartiet,C,Kommunstyrelsen,Andre vice ordförande,ledning,opposition (trol.)
kommun,Krokom,Krokom,Maria Jacobsson,maria jacobsson,Socialdemokraterna,S,Kommunstyrelsen,Ordförande,ledning,styre (trol.)
kommun,Krokom,Krokom,Andreas Karlsson,andreas karlsson,Centerpartiet,C,Socialnämnden,Andre vice ordförande,omsorg/vård,opposition (trol.)
kommun,Krokom,Krokom,Gunnel Persson Westin,gunnel persson westin,Socialdemokraterna,S,Socialnämnden,Ordförande,omsorg/vård,styre (trol.)
kommun,Krokom,Krokom,Rasmus Ericsson,rasmus ericsson,Kristdemokraterna,KD,Socialnämnden,Förste vice ordförande,omsorg/vård,styre (trol.)
kommun,Krokom,Krokom,Edvin Moberg,edvin moberg,Moderaterna,M,Barn- och utbildningsnämnden,Ordförande,utbildning,styre (trol.)
kommun,Krokom,Krokom,Ingrid Zakrisson,ingrid zakrisson,Centerpartiet,C,Barn- och utbildningsnämnden,Andre vice ordförande,utbildning,opposition (trol.)
kommun,Krokom,Krokom,Jenny Palin,jenny palin,Socialdemokraterna,S,Barn- och utbildningsnämnden,Förste vice ordförande,utbildning,styre (trol.)
kommun,Kumla,Kumla,Annica Sjöqvist,annica sjoqvist,Socialdemokraterna,S,Socialnämnd,Ordförande,omsorg/vård,styre (trol.)
kommun,Kumla,Kumla,Jan Engman,jan engman,Centerpartiet,C,Socialnämnd,Andre vice ordförande,omsorg/vård,opposition (trol.)
kommun,Kumla,Kumla,Margareta Engman,margareta engman,Moderaterna,M,Socialnämnd,Förste vice ordförande,omsorg/vård,styre (trol.)
kommun,Kungsbacka,Kungsbacka,Ermin Skoric,ermin skoric,Socialdemokraterna,S,Nämnden för Vård & Omsorg,Andre vice ordförande,omsorg/vård,opposition (trol.)
kommun,Kungsbacka,Kungsbacka,Hravn Forsne,hravn forsne,Moderaterna,M,Nämnden för Vård & Omsorg,Ordförande,omsorg/vård,styre (trol.)
kommun,Kungsbacka,Kungsbacka,Maj-Britt Rane Andersson,maj-britt rane andersson,Socialdemokraterna,S,Nämnden för Individ & Familjeomsorg,Andre vice ordförande,omsorg/vård,opposition (trol.)
kommun,Kungsbacka,Kungsbacka,Marianne Pleijel,marianne pleijel,Moderaterna,M,Nämnden för Individ & Familjeomsorg,Förste vice ordförande,omsorg/vård,styre (trol.)
kommun,Kungsbacka,Kungsbacka,Monica Neptun,monica neptun,Liberalerna,L,Nämnden för Vård & Omsorg,Förste vice ordförande,omsorg/vård,styre (trol.)
kommun,Kungsbacka,Kungsbacka,Tommy Rydfeldt,tommy rydfeldt,Liberalerna,L,Nämnden för Individ & Familjeomsorg,Ordförande,omsorg/vård,styre (trol.)
kommun,Kungälv,Kungälv,Anders Holmensköld,anders holmenskold,Moderaterna,M,Kommunstyrelsen,Förste vice ordförande,ledning,styre (trol.)
kommun,Kungälv,Kungälv,Gun-Marie Daun,gun-marie daun,Kristdemokraterna,KD,Kommunstyrelsen,Andre vice ordförande,ledning,opposition (trol.)
kommun,Kungälv,Kungälv,Jesper Eneroth,jesper eneroth,Socialdemokraterna,S,Kommunstyrelsen,Ordförande,ledning,styre (trol.)
kommun,Kävlinge,Kävlinge,Annsofie Thuresson,annsofie thuresson,Moderaterna,M,Kommunstyrelsen,Ordförande,ledning,styre (trol.)
kommun,Kävlinge,Kävlinge,Ingvar Willexberg,ingvar willexberg,Socialdemokraterna,S,Kommunstyrelsen,Andre vice ordförande,ledning,opposition (trol.)
kommun,Kävlinge,Kävlinge,Johan Douglies,johan douglies,Moderaterna,M,Kommunstyrelsen,Förste vice ordförande,ledning,styre (trol.)
kommun,Kävlinge,Kävlinge,Anna Elmvik,anna elmvik,Moderaterna,M,Omsorgsnämnden,Förste vice ordförande,omsorg/vård,styre (trol.)
kommun,Kävlinge,Kävlinge,Jimmy Runesson,jimmy runesson,Socialdemokraterna,S,Omsorgsnämnden,Andre vice ordförande,omsorg/vård,opposition (trol.)
kommun,Kävlinge,Kävlinge,Patrik Bengtsson,patrik bengtsson,Moderaterna,M,Omsorgsnämnden,Ordförande,omsorg/vård,styre (trol.)
kommun,Kävlinge,Kävlinge,Markus Nordqvist,markus nordqvist,Socialdemokraterna,S,Utbildningsnämnden,Andre vice ordförande,utbildning,opposition (trol.)
kommun,Kävlinge,Kävlinge,Sofia Lindblom,sofia lindblom,Moderaterna,M,Utbildningsnämnden,Ordförande,utbildning,styre (trol.)
kommun,Kävlinge,Kävlinge,Thomas Salomon,thomas salomon,Sverigedemokraterna,SD,Utbildningsnämnden,Förste vice ordförande,utbildning,styre (trol.)
kommun,Landskrona,Landskrona,Annika Segerlund,annika segerlund,Moderaterna,M,Kommunalråd,Kommunalråd,ledning,styre (trol.)
kommun,Landskrona,Landskrona,Annika Segerlund,annika segerlund,Moderaterna,M,Kommunstyrelsen,Förste vice ordförande,ledning,styre (trol.)
kommun,Landskrona,Landskrona,Elvir Mesanovic,elvir mesanovic,Miljöpartiet,Miljöpartiet,Kommunalråd,Kommunalråd,ledning,styre (trol.)
kommun,Landskrona,Landskrona,Fatmir Azemi,fatmir azemi,Socialdemokraterna,S,Kommunalråd,Kommunalråd,ledning,styre (trol.)
kommun,Landskrona,Landskrona,Fatmir Azemi,fatmir azemi,Socialdemokraterna,S,Kommunstyrelsens struktur och klimatfond,Förste vice ordförande,ledning,styre (trol.)
kommun,Landskrona,Landskrona,Stefan Olsson,stefan olsson,-,-,Kommunalråd,Kommunalråd,ledning,styre (trol.)
kommun,Landskrona,Landskrona,Stefan Olsson,stefan olsson,-,-,Kommunstyrelsen,Andre vice ordförande,ledning,opposition (trol.)
kommun,Landskrona,Landskrona,Torkild Strandberg,torkild strandberg,Liberalerna,L,Kommunalråd,Kommunalråd,ledning,styre (trol.)
kommun,Landskrona,Landskrona,Torkild Strandberg,torkild strandberg,Liberalerna,L,Kommunstyrelsen,Ordförande,ledning,styre (trol.)
kommun,Landskrona,Landskrona,Torkild Strandberg,torkild strandberg,Liberalerna,L,Kommunstyrelsens struktur och klimatfond,Ordförande,ledning,styre (trol.)
kommun,Landskrona,Landskrona,Annette Lindberg Mohlin,annette lindberg mohlin,Liberalerna,L,Omsorgsnämnden,Ordförande,omsorg/vård,styre (trol.)
kommun,Landskrona,Landskrona,Eva Örtegren,eva ortegren,Socialdemokraterna,S,Omsorgsnämnden,Andre vice ordförande,omsorg/vård,opposition (trol.)
kommun,Landskrona,Landskrona,Hans Raita,hans raita,Moderaterna,M,Omsorgsnämnden,Förste vice ordförande,omsorg/vård,styre (trol.)
kommun,Landskrona,Landskrona,Daniel Petersson,daniel petersson,Sverigedemokraterna,SD,Utbildningsnämnden,Andre vice ordförande,utbildning,opposition (trol.)
kommun,Landskrona,Landskrona,Ervisa Dani,ervisa dani,Liberalerna,L,Utbildningsnämnden,Ordförande,utbildning,styre (trol.)
kommun,Landskrona,Landskrona,Johan Sten,johan sten,Moderaterna,M,Utbildningsnämnden,Förste vice ordförande,utbildning,styre (trol.)
kommun,Lekeberg,Lekeberg,Berth Falk,berth falk,Socialdemokraterna,S,Kommunstyrelsen,Andre vice ordförande,ledning,opposition (trol.)
kommun,Lekeberg,Lekeberg,Caroline Elfors,caroline elfors,Moderaterna,M,Kommunstyrelsen,Ordförande,ledning,styre (trol.)
kommun,Lekeberg,Lekeberg,Peter Strömberg,peter stromberg,Moderaterna,M,Kommunstyrelsen,Förste vice ordförande,ledning,styre (trol.)
kommun,Lekeberg,Lekeberg,Harriet Östgren,harriet ostgren,Moderaterna,M,Socialnämnden,Ordförande,omsorg/vård,styre (trol.)
kommun,Lekeberg,Lekeberg,Jonas Hansen,jonas hansen,Kristdemokraterna,KD,Socialnämnden,Förste vice ordförande,omsorg/vård,styre (trol.)
kommun,Lekeberg,Lekeberg,Yvonne Hagström,yvonne hagstrom,Socialdemokraterna,S,Socialnämnden,Andre vice ordförande,omsorg/vård,opposition (trol.)
kommun,Lekeberg,Lekeberg,Berth Falk,berth falk,Socialdemokraterna,S,Barn- och utbildningsnämnden,Andre vice ordförande,utbildning,opposition (trol.)
kommun,Lekeberg,Lekeberg,Caroline Carlvier,caroline carlvier,Moderaterna,M,Barn- och utbildningsnämnden,Ordförande,utbildning,styre (trol.)
kommun,Lekeberg,Lekeberg,Joel Olsson,joel olsson,Kristdemokraterna,KD,Barn- och utbildningsnämnden,Förste vice ordförande,utbildning,styre (trol.)
kommun,Leksand,Leksand,Johan Fändriks,johan fandriks,Bygdepartiet,Bygdepartiet,Kommunstyrelsen,Andre vice ordförande,ledning,opposition (trol.)
kommun,Leksand,Leksand,Sebastian Larsson,sebastian larsson,Moderaterna,M,Kommunstyrelsen,Ordförande,ledning,styre (trol.)
kommun,Leksand,Leksand,Viktor Zakrisson,viktor zakrisson,Socialdemokraterna,S,Kommunstyrelsen,Förste vice ordförande,ledning,styre (trol.)
kommun,Lerum,Lerum,Anette Holgersson,anette holgersson,Vänsterpartiet,V,Kommunstyrelsen,Andre vice ordförande,ledning,opposition (trol.)
kommun,Lerum,Lerum,Renée Bengtsson,renee bengtsson,Socialdemokraterna,S,Kommunstyrelsen,Förste vice ordförande,ledning,styre (trol.)
kommun,Lerum,Lerum,Viktor Lundblad,viktor lundblad,Moderaterna,M,Kommunstyrelsen,Ordförande,ledning,styre (trol.)
kommun,Lerum,Lerum,Aiki Atka,aiki atka,Sverigedemokraterna,SD,Stöd- och omsorgsnämnden,Andre vice ordförande,omsorg/vård,opposition (trol.)
kommun,Lerum,Lerum,Jon Haraldsson,jon haraldsson,Socialdemokraterna,S,Stöd- och omsorgsnämnden,Ordförande,omsorg/vård,styre (trol.)
kommun,Lerum,Lerum,Lisa Fors,lisa fors,Moderaterna,M,Stöd- och omsorgsnämnden,Förste vice ordförande,omsorg/vård,styre (trol.)
kommun,Lerum,Lerum,Maria Bergstedt,maria bergstedt,Moderaterna,M,Utbildningsnämnden,Förste vice ordförande,utbildning,styre (trol.)
kommun,Lerum,Lerum,Renée Bengtsson,renee bengtsson,Socialdemokraterna,S,Utbildningsnämnden,Ordförande,utbildning,styre (trol.)
