VALTYP;VALOMRÅDESKOD;VALOMRÅDESNAMN;VALKRETSKOD;VALKRETSNAMN;PARTIBETECKNING;PARTIFÖRKORTNING;ORDNING;KANDIDATNUMMER;NAMN;FOLKBOKFÖRINGSKOMMUN;GILTIG
KF;0380;Uppsala;038000;Uppsala;Utvecklingspartiet demokraterna;UPDEM;24;47430;Oscar Åström;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Utvecklingspartiet demokraterna;UPDEM;25;47425;Birgitta Gregersen Kvist;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Utvecklingspartiet demokraterna;UPDEM;26;849;Jörgen Cavelind;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Utvecklingspartiet demokraterna;UPDEM;27;47433;Håkan Olsson;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Utvecklingspartiet demokraterna;UPDEM;28;47436;Håkan Fredriksson;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Utvecklingspartiet demokraterna;UPDEM;29;47437;Fanny Jonsson Swartling;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Utvecklingspartiet demokraterna;UPDEM;3;47419;Alexander Vucic;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Utvecklingspartiet demokraterna;UPDEM;30;47438;Bengt Johansson;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Utvecklingspartiet demokraterna;UPDEM;4;47418;Anna Nygren;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Utvecklingspartiet demokraterna;UPDEM;5;47414;Helena Renmark;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Utvecklingspartiet demokraterna;UPDEM;6;47420;Göran Mattsson;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Utvecklingspartiet demokraterna;UPDEM;7;47405;Stefan Hanna;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Utvecklingspartiet demokraterna;UPDEM;8;47410;Annie Morén;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Utvecklingspartiet demokraterna;UPDEM;9;47409;Marius Domeika;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Volt;Volt; ;57462;Faramond, Aeona;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;1;55872;Hanna Victoria Mörck;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;10;55878;Karin Karelius;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;11;55879;Anette Fischer;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;12;55880;Arad Javanmardi;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;13;55881;Veronica Green;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;14;55882;Karin Sundequist;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;15;55883;Stavros Triantafillidis;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;16;55761;Agnes Engström;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;17;55884;Jari Kujansuu;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;18;55779;Erik Lindgren;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;19;55885;Natalia Fermin;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;2;55873;Anna Johansson Dahl;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;20;55778;Bodil Brutemark;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;21;55772;Huseyin Alpergin;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;22;55886;Elinor Carlbrand;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;23;55887;Alexander Wilson van Deurs;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;24;55888;Wahid Badki;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;25;55769;Ingela Ekrelius;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;26;55889;Gustav Carlbert;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;27;55890;Lalla Andersson;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;28;55891;Lovisa Carli;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;29;55892;Jacob Charles Seabrook Alex;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;3;55874;Anna Bergström;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;30;55893;Carola Carlsson;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;31;55894;Mohammed Alassaad;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;32;55895;Hatice Kanat;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;33;55896;Ali Akis;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;34;55897;Alexander Elmgren;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;35;55898;Anja Karinsdotter;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;36;55899;Sören Bergqvist;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;37;55900;Peter Hugosson;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;38;55901;Aila Valkeejärvi;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;39;55902;Samuel Hallhammar;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;4;55762;Artemis Lumarker;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;40;55903;Gil Henriques;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;41;55904;Anne-Marie Wedjesjö;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;42;55905;Daniel Berglund;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;43;55906;Amanda Jönsson;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;44;55907;Tove Fraurud;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;45;55908;Gunnar Kraft;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;46;55785;Ilona Szatmári Waldau;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;5;55776;Sarah Alsahlani;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;6;55875;Erik Wiklund;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;7;55763;Karolin Lundström;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;8;55876;Karin Bennemo;Uppsala;J
KF;0380;Uppsala;038000;Uppsala;Vänsterpartiet;V;9;55877;Linnea Rydén;Uppsala;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;1;7257;Jesper Englundh;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;10;25031;Susanne Karlsson Brofall;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;11;25042;Viktor Olofsson;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;12;25043;Jennie Wetterström;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;13;7246;Lars Engelberg;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;14;25045;Susanne Fransson;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;15;5288;Theo Caldwell;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;16;25117;Solweig Sundblad;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;17;25118;Edvin Samuelsson;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;18;7253;Hanah Ali Ibrahim;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;19;25119;Mikael Lindblom;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;2;5167;Linda Johansson;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;20;25120;Solweig Eklund;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;21;7255;Göran Södergran;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;22;25121;Anneli Abrahamsson;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;23;25122;Jonas Walldén;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;24;7254;Johanna Hiltunen Bohm;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;25;26152;Berkan Orhan;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;26;4516;Åsa Andersson;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;27;26153;Jesper Mangs;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;28;7235;Emelie Walldén;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;29;26154;Magnus Andersson;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;3;4970;Johan Enfeldt;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;30;7256;Mari Ekberg;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;31;7233;Robin Wäsche;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;32;26155;Anette Lindgren;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;33;26156;Hans Olsson;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;34;26157;Lama Al Joudeh;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;35;26158;Jan-Ove Ragnarsson;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;36;26159;Madeleine Lahti;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;37;27212;Oscar Butare;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;38;27213;Maria Bakas;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;39;27214;Linus Kraufvelin;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;4;25027;Sara Skoglund;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;40;5911;Helena Proos;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;41;27215;Christer Holm;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;42;27216;Gerd Sköldestig;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;43;27217;Rickard Englund;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;44;27218;Eva Hallberg;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;45;27219;Börje Sandström;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;46;5289;Majlene Westerberg;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;47;28373;Torbjörn Andersson;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;48;28374;Marika Englundh;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;49;28375;Tomas Hellsberg;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;5;25028;Matz Keijser;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;50;28376;Elisabeth Sköld;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;51;28377;Hans Lövling;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;52;26868;Ylva Jansson Grafling;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;53;28378;Per Pettersson;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;54;28379;Ingela Keijser;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;55;28380;Åke Holmqvist;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;56;28381;Petra Söderlund;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;57;28382;Rickard Sköldestig;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;58;28383;Maud Sundqvist;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;59;28384;Anders Åman;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;6;4836;Tina Löfgren;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;60;28385;Karin Nilsson;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;61;28386;Christoffer Hörnhagen;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;7;25029;Johan Engwall;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;8;25030;Ingun Sandström;Enköping;J
KF;0381;Enköping;038100;Enköping;Arbetarepartiet-Socialdemokraterna;S;9;4853;Moharib Aslam;Enköping;J
KF;0381;Enköping;038100;Enköping;Centerpartiet;C;1;1837;Ulrika Ornbrandt;Enköping;J
KF;0381;Enköping;038100;Enköping;Centerpartiet;C;10;2369;Bengt Morén;Enköping;J
KF;0381;Enköping;038100;Enköping;Centerpartiet;C;11;33943;Börje Andersson;Enköping;J
KF;0381;Enköping;038100;Enköping;Centerpartiet;C;12;33944;Frank Malmqvist;Enköping;J
KF;0381;Enköping;038100;Enköping;Centerpartiet;C;13;33945;Henrik Johansson;Enköping;J
KF;0381;Enköping;038100;Enköping;Centerpartiet;C;14;2368;Göran Lacksell;Enköping;J
KF;0381;Enköping;038100;Enköping;Centerpartiet;C;15;33946;Beatrice Westberg;Enköping;J
KF;0381;Enköping;038100;Enköping;Centerpartiet;C;16;2367;Monica Hallgren;Enköping;J
KF;0381;Enköping;038100;Enköping;Centerpartiet;C;17;33947;Jan Fredriksson;Enköping;J
KF;0381;Enköping;038100;Enköping;Centerpartiet;C;18;2371;Magnus Lindgren;Enköping;J
KF;0381;Enköping;038100;Enköping;Centerpartiet;C;19;33948;Eva Emanuelsson;Enköping;J
KF;0381;Enköping;038100;Enköping;Centerpartiet;C;2;2372;Lars-Johan Skoghag;Enköping;J
KF;0381;Enköping;038100;Enköping;Centerpartiet;C;20;2365;Elisabeth Lindgren;Enköping;J
KF;0381;Enköping;038100;Enköping;Centerpartiet;C;21;33949;Anna Jamieson;Enköping;J
KF;0381;Enköping;038100;Enköping;Centerpartiet;C;3;1835;Ellen Gisslegård;Enköping;J
KF;0381;Enköping;038100;Enköping;Centerpartiet;C;4;1842;Magnus Hellmark;Enköping;J
KF;0381;Enköping;038100;Enköping;Centerpartiet;C;5;33938;Tommy Starälv;Enköping;J
KF;0381;Enköping;038100;Enköping;Centerpartiet;C;6;1839;Gabriel Sherif;Enköping;J
KF;0381;Enköping;038100;Enköping;Centerpartiet;C;7;33939;Rebecka Bergkvist;Enköping;J
KF;0381;Enköping;038100;Enköping;Centerpartiet;C;8;33940;Per Nägele;Enköping;J
KF;0381;Enköping;038100;Enköping;Centerpartiet;C;9;33941;Henrik Johansson;Enköping;J
KF;0381;Enköping;038100;Enköping;Folklistan;FOLK; ;57409;Eriksson, Magnus;Enköping;J
KF;0381;Enköping;038100;Enköping;Kalle Ankapartiet; ; ;57938;Mattila, Mika;Enköping;J
KF;0381;Enköping;038100;Enköping;Kristdemokraterna;KD;1;1006;Kristina Eriksson;Enköping;J
KF;0381;Enköping;038100;Enköping;Kristdemokraterna;KD;10;41296;Olle Nyman;Enköping;J
KF;0381;Enköping;038100;Enköping;Kristdemokraterna;KD;11;41853;Bo Rheinholdsson;Enköping;J
KF;0381;Enköping;038100;Enköping;Kristdemokraterna;KD;12;41290;John Fhager;Enköping;J
KF;0381;Enköping;038100;Enköping;Kristdemokraterna;KD;13;41854;Eilert Bye;Enköping;J
KF;0381;Enköping;038100;Enköping;Kristdemokraterna;KD;14;41295;Heikki Tiitinen;Enköping;J
KF;0381;Enköping;038100;Enköping;Kristdemokraterna;KD;15;41855;Arne Nordfors;Enköping;J
KF;0381;Enköping;038100;Enköping;Kristdemokraterna;KD;16;41856;Marja-Leena Tiitinen;Enköping;J
KF;0381;Enköping;038100;Enköping;Kristdemokraterna;KD;17;36794;Pernilla Schubert;Enköping;J
KF;0381;Enköping;038100;Enköping;Kristdemokraterna;KD;2;41279;Per Elfving;Enköping;J
KF;0381;Enköping;038100;Enköping;Kristdemokraterna;KD;3;41281;Henrik Lindberg;Enköping;J
KF;0381;Enköping;038100;Enköping;Kristdemokraterna;KD;4;41285;Anders Ottosson;Enköping;J
KF;0381;Enköping;038100;Enköping;Kristdemokraterna;KD;5;41293;Madlin Marouki;Enköping;J
KF;0381;Enköping;038100;Enköping;Kristdemokraterna;KD;6;41277;Magnus Nyström;Enköping;J
KF;0381;Enköping;038100;Enköping;Kristdemokraterna;KD;7;41282;Lena Nyman;Enköping;J
KF;0381;Enköping;038100;Enköping;Kristdemokraterna;KD;8;41851;Elin von Schoting;Enköping;J
KF;0381;Enköping;038100;Enköping;Kristdemokraterna;KD;9;41852;Ann-Marie Wallén Vendelius;Enköping;J
KF;0381;Enköping;038100;Enköping;Liberalerna (tidigare Folkpartiet);L;1;17188;Johann Wischer Sjöberg;Enköping;J
KF;0381;Enköping;038100;Enköping;Liberalerna (tidigare Folkpartiet);L;2;19798;Catrin Johansson;Enköping;J
KF;0381;Enköping;038100;Enköping;Liberalerna (tidigare Folkpartiet);L;3;17190;Jan Eriksson;Enköping;J
KF;0381;Enköping;038100;Enköping;Liberalerna (tidigare Folkpartiet);L;4;17189;Cecilia Wischer Sjöberg;Enköping;J
KF;0381;Enköping;038100;Enköping;Liberalerna (tidigare Folkpartiet);L;5;48912;Erik Graver;Enköping;J
KF;0381;Enköping;038100;Enköping;Liberalerna (tidigare Folkpartiet);L;6;19727;Bob Örnborg;Enköping;J
KF;0381;Enköping;038100;Enköping;Liberalerna (tidigare Folkpartiet);L;7;19801;Stig Forshult;Enköping;J
KF;0381;Enköping;038100;Enköping;Liberalerna (tidigare Folkpartiet);L;8;17191;Barbro Sandberg;Enköping;J
KF;0381;Enköping;038100;Enköping;Liberalt Initiativ;LI;1;17117;Svante Forslund;Enköping;J
KF;0381;Enköping;038100;Enköping;Liberalt Initiativ;LI;2;57594;Franz Laufke;Enköping;J
KF;0381;Enköping;038100;Enköping;Liberalt Initiativ;LI;3;19797;Karin Ericsson;Enköping;J
KF;0381;Enköping;038100;Enköping;Liberalt Initiativ;LI;4;57596;Katarina Zeste;Enköping;J
KF;0381;Enköping;038100;Enköping;Liberalt Initiativ;LI;5;19722;Annika Enbom;Enköping;J
KF;0381;Enköping;038100;Enköping;Liberalt Initiativ;LI;6;57614;Eric Forslund;Enköping;J
KF;0381;Enköping;038100;Enköping;Miljöpartiet de gröna;MP;1;43293;Carina Tennfors;Enköping;J
KF;0381;Enköping;038100;Enköping;Miljöpartiet de gröna;MP;10;43298;Lars Frick;Enköping;J
KF;0381;Enköping;038100;Enköping;Miljöpartiet de gröna;MP;11;43299;Agneta Willey;Enköping;J
KF;0381;Enköping;038100;Enköping;Miljöpartiet de gröna;MP;12;43300;Martin Gartner;Enköping;J
KF;0381;Enköping;038100;Enköping;Miljöpartiet de gröna;MP;13;38101;Annika Forsell;Enköping;J
KF;0381;Enköping;038100;Enköping;Miljöpartiet de gröna;MP;14;43301;Sin Wai Lau;Enköping;J
KF;0381;Enköping;038100;Enköping;Miljöpartiet de gröna;MP;15;43302;Sandra Lindblom;Enköping;J
KF;0381;Enköping;038100;Enköping;Miljöpartiet de gröna;MP;16;43303;Gunnar Öberg;Enköping;J
KF;0381;Enköping;038100;Enköping;Miljöpartiet de gröna;MP;17;43304;Cecilia Natt och Dag;Enköping;J
KF;0381;Enköping;038100;Enköping;Miljöpartiet de gröna;MP;18;43305;Erik Karikoski;Enköping;J
KF;0381;Enköping;038100;Enköping;Miljöpartiet de gröna;MP;19;43306;Elsa Deckner;Enköping;J
KF;0381;Enköping;038100;Enköping;Miljöpartiet de gröna;MP;2;38109;Kenneth Hällbom;Enköping;J
KF;0381;Enköping;038100;Enköping;Miljöpartiet de gröna;MP;20;43307;Godefroid Ndayikengurukiye;Enköping;J
KF;0381;Enköping;038100;Enköping;Miljöpartiet de gröna;MP;21;38081;Gunnel Bergman;Enköping;J
KF;0381;Enköping;038100;Enköping;Miljöpartiet de gröna;MP;22;38088;Tomas Lagerwall;Enköping;J
KF;0381;Enköping;038100;Enköping;Miljöpartiet de gröna;MP;23;43308;Marie Lewén Carlsson;Enköping;J
KF;0381;Enköping;038100;Enköping;Miljöpartiet de gröna;MP;24;43309;Rolf Ihrsén;Enköping;J
KF;0381;Enköping;038100;Enköping;Miljöpartiet de gröna;MP;25;38105;Åsa Tinnerholm;Enköping;J
KF;0381;Enköping;038100;Enköping;Miljöpartiet de gröna;MP;3;43294;Karin Tempelman;Enköping;J
KF;0381;Enköping;038100;Enköping;Miljöpartiet de gröna;MP;4;39270;Alexander Sundqvist;Enköping;J
KF;0381;Enköping;038100;Enköping;Miljöpartiet de gröna;MP;5;39271;Helena Andersson;Enköping;J
KF;0381;Enköping;038100;Enköping;Miljöpartiet de gröna;MP;6;38114;Georg Olsson;Enköping;J
KF;0381;Enköping;038100;Enköping;Miljöpartiet de gröna;MP;7;43295;Rose-Farhiya Adan Hassan;Enköping;J
KF;0381;Enköping;038100;Enköping;Miljöpartiet de gröna;MP;8;43296;Carl-Åke Elmersjö;Enköping;J
KF;0381;Enköping;038100;Enköping;Miljöpartiet de gröna;MP;9;43297;Cecilia Karikoski;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;1;5806;Peter Book;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;10;5796;Dominique Faymonville;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;11;5799;Frida Ogenhall;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;12;5798;Kjell Rörström;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;13;5825;Jan Hannebo;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;14;5826;Ylva Stange;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;15;5800;Heinz Wester;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;16;5827;Maria Hedwall;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;17;5795;Yvonne Bromée;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;18;5828;Christer Nyström;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;19;5829;Pernilla Åström;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;2;2838;Josephine Närholm;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;20;5830;Jan-Erik Lövgren;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;21;5831;Eric Johansson;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;22;5832;Elisabeth Norman;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;23;5833;Anders Lindén;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;24;5791;Ingvar Smedlund;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;25;5834;Evelina Pettersson;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;26;5835;Stefan Wahlund;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;27;5836;Wilma Edling;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;28;5837;Stanislav Arih;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;29;5838;Ebba Lindqvist;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;3;5794;Krister Larsson;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;30;5839;Peder Rinman;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;31;5840;Tiina Nyberg;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;32;5841;Madelene Hellström;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;33;5843;Per Nordlander;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;34;5844;Emma Rova;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;35;5845;Pia Närholm;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;36;5846;Marcus Bäckström;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;37;5847;Bo Wannberg;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;38;5849;Anne-Marie Lindström;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;39;5850;Robert Haijlen;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;4;5822;Magnus Johansson;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;40;5804;Svante Berg;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;41;5852;Wilhelm Reuterswärd;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;42;5853;Lars-Peter Swärdh;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;43;5854;Erik Ogenhall;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;44;5855;Inger Fjellner;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;45;5856;Jan Petersson;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;5;2846;Tina Rudolphson;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;6;5797;Saghar Poolaei;Enköping;J
KF;0381;Enköping;038100;Enköping;Moderaterna;M;7;5823;Erik Rova;Enköping;J
