valtyp,omrade,parti,ordning,namn
KF,1488,L,7,Ursula Eriksen Weissenburg
KF,1488,L,8,Andrea Öhrström
KF,1488,L,8,Andrea Öhrström
KF,1488,L,9,Costi Cordovoulos
KF,1488,L,9,Costi Cordovoulos
KF,1488,L,10,Eva Castberger
KF,1488,L,10,Eva Castberger
KF,1488,M,1,Peter Eriksson
KF,1488,M,1,Peter Eriksson
KF,1488,M,2,Cecilia Gustafsson
KF,1488,M,2,Cecilia Gustafsson
KF,1488,M,3,Angelica Lundgren Bielinski
KF,1488,M,3,Angelica Lundgren Bielinski
KF,1488,M,4,Mattias Ymefors
KF,1488,M,4,Mattias Ymefors
KF,1488,M,5,Johannes Tjus
KF,1488,M,5,Johannes Tjus
KF,1488,M,6,Alexandra Reit
KF,1488,M,6,Alexandra Reit
KF,1488,M,7,Jonas Lindstedt
KF,1488,M,7,Jonas Lindstedt
KF,1488,M,8,Kajsa Riquelme
KF,1488,M,8,Kajsa Riquelme
KF,1488,M,9,Anna Mörkerdal
KF,1488,M,9,Anna Mörkerdal
KF,1488,M,10,Linda Tängerby
KF,1488,M,10,Linda Tängerby
KF,1488,M,11,Anna Anderberg
KF,1488,M,11,Anna Anderberg
KF,1488,M,12,Jibran Gergy
KF,1488,M,12,Jibran Gergy
KF,1488,M,13,Jimmy Augustsson
KF,1488,M,13,Jimmy Augustsson
KF,1488,M,14,Nettan Larsson
KF,1488,M,14,Nettan Larsson
KF,1488,M,15,Thomas Lundström
KF,1488,M,15,Thomas Lundström
KF,1488,M,16,Eva Jirhem
KF,1488,M,16,Eva Jirhem
KF,1488,M,17,Oliwer Harling
KF,1488,M,17,Oliwer Harling
KF,1488,M,18,Jan Olander
KF,1488,M,18,Jan Olander
KF,1488,M,19,Janne Herranen
KF,1488,M,19,Janne Herranen
KF,1488,M,20,Jennie Bergius Eriksson
KF,1488,M,20,Jennie Bergius Eriksson
KF,1488,M,21,Remigiusz Bielinski
KF,1488,M,21,Remigiusz Bielinski
KF,1488,M,22,Petra Arlebo
KF,1488,M,22,Petra Arlebo
KF,1488,M,23,Ann Eriksson Nordqvist
KF,1488,M,23,Ann Eriksson Nordqvist
KF,1488,M,24,Peter Sahlsten
KF,1488,M,24,Peter Sahlsten
KF,1488,M,25,Vera Palmcrantz
KF,1488,M,25,Vera Palmcrantz
KF,1488,M,26,Ulrika Nilsson
KF,1488,M,26,Ulrika Nilsson
KF,1488,M,27,Lars Muregård
KF,1488,M,27,Lars Muregård
KF,1488,M,28,Natalia Englund
KF,1488,M,28,Natalia Englund
KF,1488,M,29,Marina Lindblom
KF,1488,M,29,Marina Lindblom
KF,1488,M,30,Tomas Beno
KF,1488,M,30,Tomas Beno
KF,1488,MP,1,Alexander Witte
KF,1488,MP,1,Alexander Witte
KF,1488,MP,2,Johanna Nylander
KF,1488,MP,2,Johanna Nylander
KF,1488,MP,3,Friederike Cossey
KF,1488,MP,3,Friederike Cossey
KF,1488,MP,4,Fredrik Fornänger
KF,1488,MP,4,Fredrik Fornänger
KF,1488,MP,5,Monica Kannisto
KF,1488,MP,5,Monica Kannisto
KF,1488,MP,6,Carl Jansson
KF,1488,MP,6,Carl Jansson
KF,1488,MP,7,Johanna Alander
KF,1488,MP,7,Johanna Alander
KF,1488,MP,8,Mats Millner
KF,1488,MP,8,Mats Millner
KF,1488,MP,9,Johanna Millner
KF,1488,MP,9,Johanna Millner
KF,1488,MP,10,Stefan Abrahamsen
KF,1488,MP,10,Stefan Abrahamsen
KF,1488,MP,11,Maria Ahlman
KF,1488,MP,11,Maria Ahlman
KF,1488,MP,12,Anders Erik Helling
KF,1488,MP,12,Anders Erik Helling
KF,1488,MP,13,Rolf Gustafsson
KF,1488,MP,13,Rolf Gustafsson
KF,1488,MP,14,Ove Johansson
KF,1488,MP,14,Ove Johansson
KF,1488,MP,15,Sten Bengtsson
KF,1488,MP,15,Sten Bengtsson
KF,1488,MP,16,Bertil Borglund
KF,1488,MP,16,Bertil Borglund
KF,1488,MP,17,Philip Andersson
KF,1488,MP,17,Philip Andersson
KF,1488,S,1,Sofia Andersson Dharsani
KF,1488,S,1,Sofia Andersson Dharsani
KF,1488,S,2,Robin Mashallah
KF,1488,S,2,Robin Mashallah
KF,1488,S,3,Jennie Olsson-Örn
KF,1488,S,3,Jennie Olsson-Örn
KF,1488,S,4,Tony Georgiou
KF,1488,S,4,Tony Georgiou
KF,1488,S,5,Nina Ljungqvist
KF,1488,S,5,Nina Ljungqvist
KF,1488,S,6,Elliot Blixt
KF,1488,S,6,Elliot Blixt
KF,1488,S,7,Malin Stål
KF,1488,S,7,Malin Stål
KF,1488,S,8,Mussa Selim
KF,1488,S,8,Mussa Selim
KF,1488,S,9,Monica Hanson
KF,1488,S,9,Monica Hanson
KF,1488,S,10,Mikael Sundström
KF,1488,S,10,Mikael Sundström
KF,1488,S,11,Jennifer Lerman
KF,1488,S,11,Jennifer Lerman
KF,1488,S,12,Max Björberg
KF,1488,S,12,Max Björberg
KF,1488,S,13,Maud Bengtsson
KF,1488,S,13,Maud Bengtsson
KF,1488,S,14,Paul Åkerlund
KF,1488,S,14,Paul Åkerlund
KF,1488,S,15,Eva Wallin
KF,1488,S,15,Eva Wallin
KF,1488,S,16,Alexander Myllyharju
KF,1488,S,16,Alexander Myllyharju
KF,1488,S,17,Sabina Dharsani
KF,1488,S,17,Sabina Dharsani
KF,1488,S,18,Markus Rödin
KF,1488,S,18,Markus Rödin
KF,1488,S,19,Anneli Fredriksson
KF,1488,S,19,Anneli Fredriksson
KF,1488,S,20,Mats Wiking
KF,1488,S,20,Mats Wiking
KF,1488,S,21,Eva Andersson Prins
KF,1488,S,21,Eva Andersson Prins
KF,1488,S,22,Peter Johnsson
KF,1488,S,22,Peter Johnsson
KF,1488,S,23,Sanna Lundström
KF,1488,S,23,Sanna Lundström
KF,1488,S,24,Simon Hagel
KF,1488,S,24,Simon Hagel
KF,1488,S,25,Annika Ebenholm
KF,1488,S,25,Annika Ebenholm
KF,1488,S,26,Bengt Karlsson
KF,1488,S,26,Bengt Karlsson
KF,1488,S,27,Jolanta Blomster
KF,1488,S,27,Jolanta Blomster
KF,1488,S,28,Said Osman
KF,1488,S,28,Said Osman
KF,1488,S,29,Iréne Gröndahl
KF,1488,S,29,Iréne Gröndahl
KF,1488,S,30,Sven-Åke Möll
KF,1488,S,30,Sven-Åke Möll
KF,1488,SD,1,Tony Brantberg
KF,1488,SD,1,Tony Brantberg
KF,1488,SD,2,Monica Tenberg
KF,1488,SD,2,Monica Tenberg
KF,1488,SD,3,Zdzislaw Tomaszewski
KF,1488,SD,3,Zdzislaw Tomaszewski
KF,1488,SD,4,Erland Larsson
KF,1488,SD,4,Erland Larsson
KF,1488,SD,5,Jörgen Scherdin
KF,1488,SD,5,Jörgen Scherdin
KF,1488,SD,6,Torbjörn Karlsson
KF,1488,SD,6,Torbjörn Karlsson
KF,1488,SD,7,Pontus Rydell
KF,1488,SD,7,Pontus Rydell
KF,1488,SD,8,Michael Salo
KF,1488,SD,8,Michael Salo
KF,1488,SD,9,Mari Bergh
KF,1488,SD,9,Mari Bergh
KF,1488,SD,10,Rosmarie Eriksson
KF,1488,SD,10,Rosmarie Eriksson
KF,1488,SD,11,Håkan Ekström
KF,1488,SD,11,Håkan Ekström
KF,1488,SD,12,Yngvar Amundsen
KF,1488,SD,12,Yngvar Amundsen
KF,1488,SD,13,Ingemar Andersén
KF,1488,SD,13,Ingemar Andersén
KF,1488,SD,14,Wilma Stridh
KF,1488,SD,14,Wilma Stridh
KF,1488,SD,15,Maria Andersson
KF,1488,SD,15,Maria Andersson
KF,1488,SD,16,Nina Salo
KF,1488,SD,16,Nina Salo
KF,1488,SD,17,Paul Öhman
KF,1488,SD,17,Paul Öhman
KF,1488,SD,18,Hans Bladh
KF,1488,SD,18,Hans Bladh
KF,1488,SD,19,Britt-Marie Bladh
KF,1488,SD,19,Britt-Marie Bladh
KF,1488,SD,20,Mario Mallous
KF,1488,SD,20,Mario Mallous
KF,1488,SD,21,Synöve Asp
KF,1488,SD,21,Synöve Asp
KF,1488,SD,22,Eva Wennergren
KF,1488,SD,22,Eva Wennergren
KF,1488,SD,23,Anette Jakobsson
KF,1488,SD,23,Anette Jakobsson
KF,1488,SD,24,Anne Robinson
KF,1488,SD,24,Anne Robinson
KF,1488,SD,25,Benny Strömberg
KF,1488,SD,25,Benny Strömberg
KF,1488,SD,26,Dick Granlund-Karlsson
KF,1488,SD,26,Dick Granlund-Karlsson
KF,1488,SD,27,Mats Johansson
KF,1488,SD,27,Mats Johansson
KF,1488,SD,28,Peter Andersson
KF,1488,SD,28,Peter Andersson
KF,1488,V,1,Petra Larsson
KF,1488,V,1,Petra Larsson
KF,1488,V,2,Mikaela Del Valle
KF,1488,V,2,Mikaela Del Valle
KF,1488,V,3,Erik Järvelä Stenlund
KF,1488,V,3,Erik Järvelä Stenlund
KF,1488,V,4,Thomas Schulz Rohm
KF,1488,V,4,Thomas Schulz Rohm
KF,1488,V,5,Lina Stenström
KF,1488,V,5,Lina Stenström
KF,1488,V,6,Mattias Foldemark
KF,1488,V,6,Mattias Foldemark
KF,1488,V,7,Noemi Nygård
KF,1488,V,7,Noemi Nygård
KF,1488,V,8,Viveca Lundahl
KF,1488,V,8,Viveca Lundahl
KF,1488,V,9,Jonathan Karnéus
KF,1488,V,9,Jonathan Karnéus
KF,1488,V,10,Torvald Asplund
KF,1488,V,10,Torvald Asplund
KF,1488,V,11,Anna Foldemark
KF,1488,V,11,Anna Foldemark
KF,1488,V,12,Tobias Egerzon
KF,1488,V,12,Tobias Egerzon
KF,1488,V,13,Stefan Lundahl
KF,1488,V,13,Stefan Lundahl
KF,1489,C,1,Heidi Hankanen Ängberg
KF,1489,C,2,Ali Said
KF,1489,C,3,Johanna Alfridsson
KF,1489,C,4,Johan Fogelberg
KF,1489,C,5,Andreas Idén
KF,1489,C,6,Sabrina Jivegård
KF,1489,C,7,Patrik Fridh
KF,1489,C,8,Lisa Kemper
KF,1489,C,9,Marie Wallberg
KF,1489,C,10,Daniel Jaktlund
KF,1489,C,11,Albin Dahlin
KF,1489,C,12,Ingbritt Johansson
KF,1489,C,13,Inger Lundqvist
KF,1489,C,14,Daniél Nordh
KF,1489,C,15,Leif Åkerblad
KF,1489,C,16,Henrik Öhrvall
KF,1489,C,17,Björn Källhult
KF,1489,C,18,Annika Qarlsson
KF,1489,C,19,Torbjörn Gustafsson
KF,1489,C,20,Lennart Anderberg
KF,1489,C,21,Lennart Zackrisson
KF,1489,C,22,Björn Johansson
KF,1489,C,23,Bo Lundbladh
KF,1489,KD,1,Lady France Mulumba
KF,1489,KD,2,Kent Perciwall
KF,1489,KD,3,Adam Jansson
KF,1489,KD,4,Agneta Stadling
KF,1489,KD,5,Bertil Ynghammar
KF,1489,KD,6,Denys Buregren
KF,1489,KD,7,Christian Horn
KF,1489,KD,8,Mikael Strand
KF,1489,KD,9,Filip Sjöling
KF,1489,KD,10,Linda Maria Ynghammar
KF,1489,KD,11,Axel Carlsen Fromberg
KF,1489,KD,12,Anders Philip
KF,1489,KD,13,Roland Alm
KF,1489,KD,14,Erica Perciwall
KF,1489,KD,15,Thomas Jensen
KF,1489,KD,16,Marie Svennered
KF,1489,KD,17,Henrik Mattsson
KF,1489,KD,18,Danuta Galatius
KF,1489,KD,19,Anders Rundqvist
KF,1489,KD,20,Sofia Agrell
KF,1489,KD,21,Anton Bondesson
KF,1489,KD,22,Niklas Hellgren
KF,1489,KD,23,Stefan Svensson
KF,1489,L,1,Anne Gunnevik
KF,1489,L,2,Thomas Liedström
KF,1489,L,3,Holger Andersson
KF,1489,L,4,Irene Lidvall Gullersby
KF,1489,L,5,Staffan Gellerman
KF,1489,L,6,Klas Åkerlund
KF,1489,L,7,Lars Bolminger
KF,1489,L,8,Katarina Korsback
KF,1489,L,9,Lamis Daher
KF,1489,L,10,Lennart Mattsson
KF,1489,L,11,Jerry Brattåsen
KF,1489,L,12,Mikael Björk
KF,1489,L,13,Sture Wängberg
KF,1489,L,14,Sten-Åke Gustafsson
KF,1489,L,15,Bengt Sernestrand
KF,1489,L,16,Hans Olof Andersson
KF,1489,L,17,Simon Youness
KF,1489,L,18,Anita Brodén
KF,1489,M,1,Thomas Thim
KF,1489,M,2,Linda Espeving
KF,1489,M,3,Dennis Alvdén
KF,1489,M,4,Eva-Lotta Pamp
KF,1489,M,5,Karin Schagerlind
KF,1489,M,6,Thorsten Larsson
KF,1489,M,7,Thomas Petersson
KF,1489,M,8,David Skoog
KF,1489,M,9,Jimmy Lanevik
KF,1489,M,10,Jan-Erik Wallin
KF,1489,M,11,Magnus Linde
KF,1489,M,12,Britt Berggren
KF,1489,M,13,Henrik Alvdén Bona
KF,1489,M,14,Alexander Axelberg Svanevik
KF,1489,M,15,Björn Dahlin
KF,1489,M,16,Eva Hult
KF,1489,M,17,David Jerrestrand
KF,1489,M,18,Inger Carlborg
KF,1489,M,19,Peter Sellhed
KF,1489,M,20,Veronika Alvdén Bona
KF,1489,M,21,Per Tranberg
KF,1489,M,22,Peter Martini
KF,1489,M,23,Bo Melin
KF,1489,M,24,Joakim Fast
KF,1489,M,25,Anitha Engström Lyppert
KF,1489,M,26,Henrik Jonsson
KF,1489,M,27,Peter Poniatowski
KF,1489,M,28,Håkan Lyppert
KF,1489,M,29,Johan Källvik
KF,1489,M,30,Jonathan Karlsen
KF,1489,M,31,Gunilla Grimsgaard
KF,1489,M,32,Carin Östh
KF,1489,M,33,Anton Nilsson
KF,1489,M,34,Ove Ödestad
KF,1489,M,35,Johnny Östh
KF,1489,M,36,Roland Salomonsson
KF,1489,M,37,Adrian Linde
KF,1489,M,38,Stefan Bedö
KF,1489,MP,1,Janine Alm Ericson
KF,1489,MP,2,Thomas Martinsson
KF,1489,MP,3,Jenny Hellsten
KF,1489,MP,4,Nicola Ambrosetti
KF,1489,MP,5,Mats Eriksson
KF,1489,MP,6,Anna Hansson
KF,1489,MP,7,Harriet Ljungdahl
KF,1489,MP,8,Lennart Arvidsson
KF,1489,MP,9,Britt-Marie Kuylenstierna
KF,1489,MP,10,Ulla Dalén
KF,1489,MP,11,Birgitta Nyman
KF,1489,MP,12,Jan Terneby
KF,1489,MP,13,Gunnel Adler
KF,1489,MP,14,Bo Kuylenstierna
KF,1489,MP,15,Katarina Ekenger
KF,1489,MP,16,Christian Wiberg
KF,1489,MP,17,Emma Glynn
KF,1489,MP,18,Lars Larsson
KF,1489,MP,19,Nora Pryssander
KF,1489,MP,20,Gunnar Boija
KF,1489,MP,21,Berit Arvidsson
KF,1489,MP,22,Valter Samuelsson
KF,1489,MP,23,Conny Johansson
KF,1489,S,1,Anton César
KF,1489,S,2,Anita Hedén Unosson
KF,1489,S,3,Peter Norlander
KF,1489,S,4,Camilla Stensson
KF,1489,S,5,Sebastian Aronsson
KF,1489,S,6,Pamela Nilsson Ludvigsson
KF,1489,S,7,Morgan Fredvi
KF,1489,S,8,Malin Sultan
KF,1489,S,9,Leif Hansson
KF,1489,S,10,Mari Gustafsson
KF,1489,S,11,Alexander Wikhall
KF,1489,S,12,Helena Ericsson
KF,1489,S,13,Oskar Allard
KF,1489,S,14,Katrin Svensson
KF,1489,S,15,Anders Wengholm
KF,1489,S,16,Anne-Marlene Hjortskog
KF,1489,S,17,Gabriel Rydberg
KF,1489,S,18,Luzaan Eisa
KF,1489,S,19,Anders Julin
KF,1489,S,20,Birgit Börjesson
KF,1489,S,21,Mikael Lissman
KF,1489,S,22,Lena Karlsson
KF,1489,S,23,Håkan Stern
KF,1489,S,24,Irene Jonsson
KF,1489,S,25,Rasmus Eurenius
KF,1489,S,26,Linda Jonasson
KF,1489,S,27,Anders Almén
KF,1489,S,28,Jenny Helgesson
KF,1489,S,29,Fredrik Bergman
KF,1489,S,30,Linda Josefsson
KF,1489,S,31,Alfred Kvarnström
KF,1489,S,32,Milka Pettersson
KF,1489,S,33,Kaj Näsman
KF,1489,S,34,Emmy Gardefors
KF,1489,S,35,Gunnar Tiselius
KF,1489,S,36,Britt Andersson Näsman
KF,1489,S,37,Roger Andersson
KF,1489,S,38,Emelie César
KF,1489,S,39,Ulf Unosson
KF,1489,S,40,Karin Johansson
KF,1489,S,41,Leif Axelsson
KF,1489,S,42,Karin Bäckberg
KF,1489,S,43,Bernt Abrahamsson
KF,1489,S,44,Margareta Gustafsson
KF,1489,S,45,Bo Hallberg
KF,1489,S,46,Anneli Berglund
KF,1489,S,47,Lennart Norberg
KF,1489,S,48,Anna Lundgren
KF,1489,S,49,Carl-Erik Bergsén
KF,1489,S,50,Helena Carlström
KF,1489,S,51,Lars-Ivan Gustafsson
KF,1489,SD,1,Gunilla Gomér
KF,1489,SD,2,Zandra Pettersson
KF,1489,SD,3,Mats Bjelkemyr
KF,1489,SD,4,Kjerstin Hansson
KF,1489,SD,5,Katarina Berg
KF,1489,SD,6,Björn Albinsson
KF,1489,SD,7,Anna Maria Sandell
KF,1489,SD,8,Morgan Tinnberg
KF,1489,SD,9,Pontus Söderberg
KF,1489,SD,10,Simon Simonsson
KF,1489,SD,11,Mickaela Billman
KF,1489,SD,12,Roger Svärd
KF,1489,SD,13,Kent Jerråker
KF,1489,SD,14,Barbro Nilsson
KF,1489,SD,15,Gun Hollessen
KF,1489,SD,16,Cecilia Nithander
KF,1489,V,1,Sanna Dabolins
KF,1489,V,2,Marcus Wallin
KF,1489,V,3,Meltem Cimen
KF,1489,V,4,Maria Adrell
KF,1489,V,5,Anders Hjälm
KF,1489,V,6,Robert Adrell
KF,1489,V,7,Angelika Wais
KF,1489,V,8,Javeed Javeedan
KF,1489,V,9,Christoffer Salander
KF,1489,V,10,Karin Berg
KF,1489,V,11,Peter Hellqvist
KF,1489,V,12,Martin Lindberg
KF,1489,V,13,Börje Olsson
KF,1489,V,14,Åsa Svedjenäs
KF,1489,V,15,Maria Stern
KF,1489,V,16,Samuel Sacipovic
KF,1489,V,17,Maja Nadolski
KF,1489,V,18,Staffan Carlsson
KF,1489,V,19,Johanna Ekberg
KF,1489,V,20,Peter Lundgren
KF,1489,V,21,Johanna Frisk
KF,1489,V,22,Jonatan Gustafsson
KF,1489,V,23,Irene Kullner
KF,1489,V,24,Elin Rutqvist
KF,1490,C,1,Helena Ruderfors
KF,1490,C,1,Helena Ruderfors
KF,1490,C,1,Helena Ruderfors
KF,1490,C,2,Martin Jakobsson
KF,1490,C,2,Martin Jakobsson
KF,1490,C,2,Martin Jakobsson
KF,1490,C,3,Anna Grimmestrand
KF,1490,C,3,Anna Grimmestrand
KF,1490,C,3,Anna Grimmestrand
KF,1490,C,4,Alva Nilsson
KF,1490,C,4,Alva Nilsson
KF,1490,C,4,Alva Nilsson
KF,1490,C,5,Håkan Eriksson
KF,1490,C,5,Håkan Eriksson
KF,1490,C,5,Håkan Eriksson
KF,1490,C,6,Mattias Danielsson
KF,1490,C,6,Mattias Danielsson
KF,1490,C,6,Mattias Danielsson
KF,1490,C,7,Sara Klasson
KF,1490,C,7,Sara Klasson
KF,1490,C,7,Sara Klasson
KF,1490,C,8,Erik Dybeck
KF,1490,C,8,Erik Dybeck
KF,1490,C,8,Erik Dybeck
KF,1490,C,9,Helena Thorell
KF,1490,C,9,Helena Thorell
KF,1490,C,9,Helena Thorell
KF,1490,C,10,Pierre Rasmussen
KF,1490,C,10,Pierre Rasmussen
KF,1490,C,10,Pierre Rasmussen
KF,1490,C,11,Nina Persson
KF,1490,C,11,Nina Persson
KF,1490,C,11,Nina Persson
KF,1490,C,12,Alexander Andersson
KF,1490,C,12,Alexander Andersson
KF,1490,C,12,Alexander Andersson
KF,1490,C,13,Cecilia Andersson
KF,1490,C,13,Cecilia Andersson
KF,1490,C,13,Cecilia Andersson
KF,1490,C,14,Kerstin Hermansson
KF,1490,C,14,Kerstin Hermansson
KF,1490,C,14,Kerstin Hermansson
KF,1490,C,15,Maj-Britt Eckerström
KF,1490,C,15,Maj-Britt Eckerström
KF,1490,C,15,Maj-Britt Eckerström
KF,1490,C,16,Jonas Larsson
KF,1490,C,16,Jonas Larsson
KF,1490,C,16,Jonas Larsson
KF,1490,C,17,Karl-Eric Nilsson
KF,1490,C,17,Karl-Eric Nilsson
KF,1490,C,17,Karl-Eric Nilsson
KF,1490,C,18,Olivia Schell
KF,1490,C,18,Olivia Schell
KF,1490,C,18,Olivia Schell
KF,1490,C,19,Mikael Bengtsson
KF,1490,C,19,Mikael Bengtsson
KF,1490,C,19,Mikael Bengtsson
KF,1490,C,20,Lennart Brännmar
KF,1490,C,20,Lennart Brännmar
KF,1490,C,20,Lennart Brännmar
KF,1490,KD,1,Niklas Arvidsson
KF,1490,KD,1,Niklas Arvidsson
KF,1490,KD,1,Niklas Arvidsson
KF,1490,KD,2,Hans Thornander
KF,1490,KD,2,Hans Thornander
KF,1490,KD,2,Hans Thornander
KF,1490,KD,3,Gunilla Christoffersson
KF,1490,KD,3,Gunilla Christoffersson
KF,1490,KD,3,Gunilla Christoffersson
KF,1490,KD,4,Helena Ishizaki
KF,1490,KD,4,Helena Ishizaki
KF,1490,KD,4,Helena Ishizaki
KF,1490,KD,5,Magnus Jason
KF,1490,KD,5,Magnus Jason
KF,1490,KD,5,Magnus Jason
KF,1490,KD,6,Lisa Berglund
KF,1490,KD,6,Lisa Berglund
KF,1490,KD,6,Lisa Berglund
KF,1490,KD,7,Magnus Sjödahl
KF,1490,KD,7,Magnus Sjödahl
KF,1490,KD,7,Magnus Sjödahl
KF,1490,KD,8,Hans Gustafsson
KF,1490,KD,8,Hans Gustafsson
KF,1490,KD,8,Hans Gustafsson
KF,1490,KD,9,Sara Degerman Carlsson
KF,1490,KD,9,Sara Degerman Carlsson
KF,1490,KD,9,Sara Degerman Carlsson
KF,1490,KD,10,Emanuel Mäkinen
KF,1490,KD,10,Emanuel Mäkinen
KF,1490,KD,10,Emanuel Mäkinen
KF,1490,KD,11,Ted Thilander
KF,1490,KD,11,Ted Thilander
KF,1490,KD,11,Ted Thilander
KF,1490,KD,12,Wida Zemarai
KF,1490,KD,12,Wida Zemarai
KF,1490,KD,12,Wida Zemarai
KF,1490,KD,13,Per Jonas Carlsson
KF,1490,KD,13,Per Jonas Carlsson
KF,1490,KD,13,Per Jonas Carlsson
KF,1490,KD,14,Jonathan Tellbe
KF,1490,KD,14,Jonathan Tellbe
KF,1490,KD,14,Jonathan Tellbe
KF,1490,KD,15,Lise-Lotte Pyrén Englund
KF,1490,KD,15,Lise-Lotte Pyrén Englund
KF,1490,KD,15,Lise-Lotte Pyrén Englund
KF,1490,KD,16,Mattias Byström
KF,1490,KD,16,Mattias Byström
KF,1490,KD,16,Mattias Byström
KF,1490,KD,17,Jenny Holf
KF,1490,KD,17,Jenny Holf
KF,1490,KD,17,Jenny Holf
KF,1490,KD,18,Magnus Johansson
KF,1490,KD,18,Magnus Johansson
KF,1490,KD,18,Magnus Johansson
KF,1490,KD,19,Catarina Hernström Benjaminsson
KF,1490,KD,19,Catarina Hernström Benjaminsson
KF,1490,KD,19,Catarina Hernström Benjaminsson
KF,1490,KD,20,Bo Sandström
KF,1490,KD,20,Bo Sandström
KF,1490,KD,20,Bo Sandström
KF,1490,L,1,Johan Wikander
KF,1490,L,1,Johan Wikander
KF,1490,L,1,Johan Wikander
KF,1490,L,2,Elsa Hjelmgren
KF,1490,L,2,Elsa Hjelmgren
KF,1490,L,2,Elsa Hjelmgren
KF,1490,L,3,Raymond Lilja
KF,1490,L,3,Raymond Lilja
KF,1490,L,3,Raymond Lilja
KF,1490,L,4,Catherine Tynes Kjellbergh
KF,1490,L,4,Catherine Tynes Kjellbergh
KF,1490,L,4,Catherine Tynes Kjellbergh
KF,1490,L,5,Thomas Lantz
KF,1490,L,5,Thomas Lantz
KF,1490,L,5,Thomas Lantz
KF,1490,L,6,Cathrine Kristoffersson
KF,1490,L,6,Cathrine Kristoffersson
KF,1490,L,6,Cathrine Kristoffersson
KF,1490,L,7,Fredrik Nilströmer
KF,1490,L,7,Fredrik Nilströmer
KF,1490,L,7,Fredrik Nilströmer
KF,1490,L,8,Lotta Preijde
KF,1490,L,8,Lotta Preijde
KF,1490,L,8,Lotta Preijde
KF,1490,L,9,Kamran Rousta
KF,1490,L,9,Kamran Rousta
KF,1490,L,9,Kamran Rousta
KF,1490,L,10,Anna Svalander
KF,1490,L,10,Anna Svalander
KF,1490,L,10,Anna Svalander
KF,1490,L,11,Bengt Brunius
KF,1490,L,11,Bengt Brunius
KF,1490,L,11,Bengt Brunius
KF,1490,L,12,Natascha Dybeck
KF,1490,L,12,Natascha Dybeck
KF,1490,L,12,Natascha Dybeck
KF,1490,L,13,Ronny Svensson
KF,1490,L,13,Ronny Svensson
KF,1490,L,13,Ronny Svensson
KF,1490,L,14,Berit Westmalm
KF,1490,L,14,Berit Westmalm
KF,1490,L,14,Berit Westmalm
KF,1490,L,15,Thomas Strand
KF,1490,L,15,Thomas Strand
KF,1490,L,15,Thomas Strand
KF,1490,L,16,Daniel Rudquist
KF,1490,L,16,Daniel Rudquist
KF,1490,L,16,Daniel Rudquist
KF,1490,L,17,Roland Steinick
KF,1490,L,17,Roland Steinick
KF,1490,L,17,Roland Steinick
KF,1490,L,18,Morgan Hjalmarsson
KF,1490,L,18,Morgan Hjalmarsson
KF,1490,L,18,Morgan Hjalmarsson
KF,1490,M,1,Cecilie Tenfjord Toftby
KF,1490,M,1,Cecilie Tenfjord Toftby
KF,1490,M,1,Cecilie Tenfjord Toftby
KF,1490,M,2,Elvira Löwenadler
KF,1490,M,2,Elvira Löwenadler
KF,1490,M,2,Elvira Löwenadler
KF,1490,M,3,Björn-Ola Kronander
KF,1490,M,3,Björn-Ola Kronander
KF,1490,M,3,Björn-Ola Kronander
KF,1490,M,4,Anna Christensen
KF,1490,M,4,Anna Christensen
KF,1490,M,4,Anna Christensen
KF,1490,M,5,Anders Johansson
KF,1490,M,5,Anders Johansson
KF,1490,M,5,Anders Johansson
KF,1490,M,6,Annelie Jernberg
KF,1490,M,6,Annelie Jernberg
KF,1490,M,6,Annelie Jernberg
KF,1490,M,7,Lina Nilsson
KF,1490,M,7,Lina Nilsson
KF,1490,M,7,Lina Nilsson
KF,1490,M,8,Jonas Garmarp
KF,1490,M,8,Jonas Garmarp
KF,1490,M,8,Jonas Garmarp
KF,1490,M,9,Erik Barker
KF,1490,M,9,Erik Barker
KF,1490,M,9,Erik Barker
KF,1490,M,10,Rickard Rosengren
KF,1490,M,10,Rickard Rosengren
KF,1490,M,10,Rickard Rosengren
KF,1490,M,11,Annette Carlson
KF,1490,M,11,Annette Carlson
KF,1490,M,11,Annette Carlson
KF,1490,M,12,Lars-Gunnar Comén
KF,1490,M,12,Lars-Gunnar Comén
KF,1490,M,12,Lars-Gunnar Comén
KF,1490,M,13,Georg Guldstrand
KF,1490,M,13,Georg Guldstrand
KF,1490,M,13,Georg Guldstrand
KF,1490,M,14,Mattias Karlsson
KF,1490,M,14,Mattias Karlsson
KF,1490,M,14,Mattias Karlsson
KF,1490,M,15,Marcus Robertsson
KF,1490,M,15,Marcus Robertsson
KF,1490,M,15,Marcus Robertsson
KF,1490,M,16,Carl Kuitems
KF,1490,M,16,Carl Kuitems
KF,1490,M,16,Carl Kuitems
KF,1490,M,17,Mathias Ruuska
KF,1490,M,17,Mathias Ruuska
KF,1490,M,17,Mathias Ruuska
KF,1490,M,18,Stefan Carlsson
KF,1490,M,18,Stefan Carlsson
KF,1490,M,18,Stefan Carlsson
KF,1490,M,19,Lars Gustaf Andersson
KF,1490,M,19,Lars Gustaf Andersson
KF,1490,M,19,Lars Gustaf Andersson
KF,1490,M,20,Anette Nordström
KF,1490,M,20,Anette Nordström
KF,1490,M,20,Anette Nordström
KF,1490,MP,1,Linnea Kläth
KF,1490,MP,1,Linnea Kläth
