kommunkod,valar,parti,andel
0136,2010,KD,3.9
0136,2014,KD,3.2
0136,2018,KD,4.4
0136,2022,KD,4.6
0136,1982,MP,5.8
0136,1985,MP,2.7
0136,1988,MP,6.3
0136,1991,MP,4.0
0136,1994,MP,4.9
0136,1998,MP,4.0
0136,2002,MP,3.9
0136,2006,MP,4.4
0136,2010,MP,6.9
0136,2014,MP,8.5
0136,2018,MP,4.8
0136,2022,MP,2.6
0136,1973,S,40.7
0136,1976,S,45.4
0136,1979,S,44.7
0136,1982,S,47.2
0136,1985,S,45.5
0136,1988,S,42.4
0136,1991,S,34.4
0136,1994,S,41.8
0136,1998,S,43.1
0136,2002,S,44.6
0136,2006,S,36.1
0136,2010,S,31.2
0136,2014,S,31.7
0136,2018,S,25.9
0136,2022,S,29.4
0136,1973,V,8.0
0136,1976,V,6.5
0136,1979,V,8.3
0136,1982,V,7.8
0136,1985,V,6.8
0136,1988,V,6.1
0136,1991,V,4.6
0136,1994,V,6.2
0136,1998,V,8.6
0136,2002,V,7.9
0136,2006,V,5.1
0136,2010,V,4.3
0136,2014,V,4.8
0136,2018,V,7.0
0136,2022,V,7.7
0136,2002,SD,1.3
0136,2006,SD,3.2
0136,2010,SD,5.8
0136,2014,SD,9.8
0136,2018,SD,17.3
0136,2022,SD,18.9
0136,1973,ÖVRIGA,1.5
0136,1976,ÖVRIGA,2.3
0136,1979,ÖVRIGA,4.0
0136,1982,ÖVRIGA,0.5
0136,1985,ÖVRIGA,3.4
0136,1988,ÖVRIGA,3.8
0136,1991,ÖVRIGA,6.7
0136,1994,ÖVRIGA,14.0
0136,1998,ÖVRIGA,10.3
0136,2002,ÖVRIGA,5.9
0136,2006,ÖVRIGA,5.6
0136,2010,ÖVRIGA,3.7
0136,2014,ÖVRIGA,3.8
0136,2018,ÖVRIGA,4.0
0136,2022,ÖVRIGA,3.4
0138,1973,M,15.5
0138,1976,M,18.1
0138,1979,M,24.3
0138,1982,M,30.0
0138,1985,M,26.3
0138,1988,M,25.1
0138,1991,M,31.2
0138,1994,M,30.9
0138,1998,M,33.8
0138,2002,M,28.2
0138,2006,M,39.4
0138,2010,M,41.1
0138,2014,M,34.9
0138,2018,M,27.7
0138,2022,M,28.3
0138,1973,C,22.2
0138,1976,C,17.3
0138,1979,C,11.1
0138,1982,C,8.6
0138,1985,C,3.5
0138,1988,C,4.8
0138,1991,C,4.1
0138,1994,C,3.3
0138,1998,C,2.9
0138,2002,C,2.6
0138,2006,C,4.0
0138,2010,C,3.2
0138,2014,C,3.6
0138,2018,C,5.6
0138,2022,C,4.5
0138,1973,L,15.5
0138,1976,L,14.8
0138,1979,L,11.8
0138,1982,L,4.8
0138,1985,L,12.4
0138,1988,L,13.3
0138,1991,L,9.7
0138,1994,L,7.8
0138,1998,L,6.4
0138,2002,L,13.9
0138,2006,L,9.2
0138,2010,L,9.6
0138,2014,L,7.7
0138,2018,L,9.9
0138,2022,L,6.5
0138,1973,KD,0.0
0138,1982,KD,0.8
0138,1985,KD,1.1
0138,1988,KD,1.3
0138,1991,KD,3.2
0138,1994,KD,1.9
0138,1998,KD,5.5
0138,2002,KD,4.9
0138,2006,KD,4.5
0138,2010,KD,3.5
0138,2014,KD,3.3
0138,2018,KD,4.1
0138,2022,KD,3.7
0138,1982,MP,3.5
0138,1985,MP,3.4
0138,1988,MP,5.2
0138,1991,MP,3.6
0138,1994,MP,4.8
0138,1998,MP,4.9
0138,2002,MP,4.3
0138,2006,MP,5.5
0138,2010,MP,8.9
0138,2014,MP,9.3
0138,2018,MP,5.2
0138,2022,MP,4.7
0138,1973,S,38.5
0138,1976,S,41.9
0138,1979,S,42.7
0138,1982,S,45.1
0138,1985,S,40.4
0138,1988,S,38.1
0138,1991,S,34.8
0138,1994,S,40.4
0138,1998,S,35.1
0138,2002,S,36.0
0138,2006,S,30.0
0138,2010,S,27.1
0138,2014,S,29.1
0138,2018,S,28.5
0138,2022,S,32.2
0138,1973,V,7.6
0138,1976,V,7.5
0138,1979,V,8.2
0138,1982,V,6.9
0138,1985,V,6.0
0138,1988,V,5.9
0138,1991,V,4.3
0138,1994,V,5.0
0138,1998,V,7.2
0138,2002,V,6.0
0138,2006,V,4.8
0138,2010,V,3.4
0138,2014,V,4.4
0138,2018,V,5.3
0138,2022,V,5.5
0138,2002,SD,0.9
0138,2006,SD,1.2
0138,2010,SD,3.1
0138,2014,SD,6.4
0138,2018,SD,12.7
0138,2022,SD,13.9
0138,1973,ÖVRIGA,0.8
0138,1976,ÖVRIGA,0.4
0138,1979,ÖVRIGA,1.9
0138,1982,ÖVRIGA,0.3
0138,1985,ÖVRIGA,7.0
0138,1988,ÖVRIGA,6.3
0138,1991,ÖVRIGA,9.1
0138,1994,ÖVRIGA,5.9
0138,1998,ÖVRIGA,4.3
0138,2002,ÖVRIGA,3.2
0138,2006,ÖVRIGA,1.4
0138,2010,ÖVRIGA,0.2
0138,2014,ÖVRIGA,1.3
0138,2018,ÖVRIGA,1.0
0138,2022,ÖVRIGA,0.7
0139,1973,M,14.1
0139,1976,M,18.1
0139,1979,M,20.6
0139,1982,M,25.1
0139,1985,M,24.3
0139,1988,M,23.7
0139,1991,M,30.5
0139,1994,M,26.6
0139,1998,M,27.1
0139,2002,M,20.2
0139,2006,M,30.3
0139,2010,M,30.7
0139,2014,M,25.0
0139,2018,M,25.3
0139,2022,M,25.8
0139,1973,C,23.6
0139,1976,C,19.0
0139,1979,C,14.1
0139,1982,C,9.9
0139,1985,C,5.2
0139,1988,C,6.5
0139,1991,C,4.8
0139,1994,C,4.6
0139,1998,C,3.1
0139,2002,C,3.1
0139,2006,C,3.9
0139,2010,C,3.6
0139,2014,C,3.8
0139,2018,C,4.9
0139,2022,C,5.1
0139,1973,L,10.0
0139,1976,L,14.1
0139,1979,L,10.7
0139,1982,L,4.3
0139,1985,L,12.2
0139,1988,L,13.2
0139,1991,L,10.5
0139,1994,L,7.4
0139,1998,L,5.0
0139,2002,L,12.7
0139,2006,L,7.0
0139,2010,L,10.2
0139,2014,L,10.8
0139,2018,L,9.2
0139,2022,L,5.3
0139,1973,KD,0.0
0139,1979,KD,1.5
0139,1982,KD,2.4
0139,1985,KD,2.1
0139,1988,KD,2.5
0139,1991,KD,5.7
0139,1994,KD,4.6
0139,1998,KD,10.6
0139,2002,KD,10.0
0139,2006,KD,8.1
0139,2010,KD,6.3
0139,2014,KD,5.6
0139,2018,KD,6.6
0139,2022,KD,5.8
0139,1982,MP,3.0
0139,1985,MP,4.1
0139,1988,MP,6.3
0139,1991,MP,3.5
0139,1994,MP,1.4
0139,1998,MP,1.9
0139,2002,MP,1.9
0139,2006,MP,4.8
0139,2010,MP,7.5
0139,2014,MP,7.7
0139,2018,MP,3.5
0139,2022,MP,2.6
0139,1973,S,43.5
0139,1976,S,42.4
0139,1979,S,45.3
0139,1982,S,49.6
0139,1985,S,46.2
0139,1988,S,42.3
0139,1991,S,36.5
0139,1994,S,47.2
0139,1998,S,40.6
0139,2002,S,41.8
0139,2006,S,38.0
0139,2010,S,32.5
0139,2014,S,32.6
0139,2018,S,26.4
0139,2022,S,28.4
0139,1973,V,7.2
0139,1976,V,6.0
0139,1979,V,7.4
0139,1982,V,5.4
0139,1985,V,5.6
0139,1988,V,5.2
0139,1991,V,3.8
0139,1994,V,6.6
0139,1998,V,11.2
0139,2002,V,9.0
0139,2006,V,5.4
0139,2010,V,4.0
0139,2014,V,4.7
0139,2018,V,6.5
0139,2022,V,8.2
0139,2002,SD,0.6
0139,2006,SD,2.2
0139,2010,SD,4.9
0139,2014,SD,8.8
0139,2018,SD,17.0
0139,2022,SD,17.6
0139,1973,ÖVRIGA,1.7
0139,1976,ÖVRIGA,0.4
0139,1979,ÖVRIGA,0.3
0139,1982,ÖVRIGA,0.2
0139,1985,ÖVRIGA,0.1
0139,1988,ÖVRIGA,0.2
0139,1991,ÖVRIGA,4.7
0139,1994,ÖVRIGA,1.6
0139,1998,ÖVRIGA,0.5
0139,2002,ÖVRIGA,0.6
0139,2006,ÖVRIGA,0.3
0139,2010,ÖVRIGA,0.2
0139,2014,ÖVRIGA,1.2
0139,2018,ÖVRIGA,0.6
0139,2022,ÖVRIGA,1.1
0140,1998,M,18.2
0140,2002,M,16.0
0140,2006,M,18.1
0140,2010,M,21.6
0140,2014,M,20.3
0140,2018,M,18.3
0140,2022,M,22.4
0140,1998,C,3.9
0140,2002,C,4.4
0140,2006,C,5.0
0140,2010,C,4.0
0140,2014,C,4.6
0140,2018,C,7.0
0140,2022,C,4.9
0140,1998,L,11.7
0140,2002,L,7.3
0140,2006,L,7.6
0140,2010,L,6.9
0140,2014,L,4.3
0140,2018,L,3.0
0140,2022,L,4.6
0140,1998,KD,2.4
0140,2002,KD,2.9
0140,2006,KD,2.0
0140,2010,KD,1.4
0140,2014,KD,1.0
0140,2018,KD,1.8
0140,2022,KD,2.7
0140,1998,MP,0.6
0140,2002,MP,0.4
0140,2006,MP,1.2
0140,2010,MP,7.0
0140,2014,MP,6.8
0140,2018,MP,3.1
0140,2022,MP,2.2
0140,1998,S,33.4
0140,2002,S,27.2
0140,2006,S,22.2
0140,2010,S,22.6
0140,2014,S,22.1
0140,2018,S,18.7
0140,2022,S,24.4
0140,1998,V,5.1
0140,2002,V,4.2
0140,2006,V,3.1
0140,2010,V,2.4
0140,2014,V,1.7
0140,2018,V,2.1
0140,2022,V,1.9
0140,2002,SD,1.2
0140,2006,SD,2.3
0140,2010,SD,5.4
0140,2014,SD,9.4
0140,2018,SD,15.4
0140,2022,SD,19.9
0140,1998,ÖVRIGA,24.5
0140,2002,ÖVRIGA,36.5
0140,2006,ÖVRIGA,38.5
0140,2010,ÖVRIGA,28.6
0140,2014,ÖVRIGA,29.7
0140,2018,ÖVRIGA,30.6
0140,2022,ÖVRIGA,17.1
0160,1973,M,28.5
0160,1976,M,31.5
0160,1979,M,37.8
0160,1982,M,46.5
0160,1985,M,44.5
0160,1988,M,44.4
0160,1991,M,49.8
0160,1994,M,45.3
0160,1998,M,53.4
0160,2002,M,42.4
0160,2006,M,53.0
0160,2010,M,41.8
0160,2014,M,38.0
0160,2018,M,38.1
0160,2022,M,39.5
0160,1973,C,20.1
0160,1976,C,17.9
0160,1979,C,14.3
0160,1982,C,9.7
0160,1985,C,4.7
0160,1988,C,5.3
0160,1991,C,3.8
0160,1994,C,4.9
0160,1998,C,2.0
0160,2002,C,1.6
0160,2006,C,4.4
0160,2010,C,4.7
0160,2014,C,5.6
0160,2018,C,8.8
0160,2022,C,8.3
0160,1973,L,14.7
0160,1976,L,14.3
0160,1979,L,11.3
0160,1982,L,5.5
0160,1985,L,17.4
0160,1988,L,16.5
0160,1991,L,14.4
0160,1994,L,17.0
0160,1998,L,13.9
0160,2002,L,25.6
0160,2006,L,17.6
0160,2010,L,28.7
0160,2014,L,25.3
0160,2018,L,18.5
0160,2022,L,14.3
0160,1973,KD,0.9
0160,1976,KD,0.7
0160,1979,KD,0.6
0160,1982,KD,0.6
0160,1985,KD,0.7
0160,1988,KD,1.0
0160,1991,KD,2.9
0160,1994,KD,2.6
0160,1998,KD,7.2
0160,2002,KD,6.5
0160,2006,KD,4.9
0160,2010,KD,4.2
0160,2014,KD,4.5
0160,2018,KD,7.0
0160,2022,KD,5.6
0160,1982,MP,2.9
0160,1985,MP,3.0
0160,1988,MP,4.4
0160,1991,MP,2.6
0160,1994,MP,3.7
0160,1998,MP,2.9
0160,2002,MP,3.2
0160,2006,MP,3.2
0160,2010,MP,5.6
0160,2014,MP,7.5
0160,2018,MP,4.2
0160,2022,MP,3.8
0160,1973,S,30.0
0160,1976,S,29.2
0160,1979,S,25.0
0160,1982,S,25.1
0160,1985,S,23.6
0160,1988,S,21.6
0160,1991,S,17.7
0160,1994,S,21.2
0160,1998,S,15.3
0160,2002,S,17.1
0160,2006,S,13.9
0160,2010,S,12.3
0160,2014,S,13.2
0160,2018,S,13.3
0160,2022,S,17.0
0160,1973,V,4.7
0160,1976,V,5.8
0160,1979,V,5.5
0160,1982,V,4.3
0160,1985,V,3.2
0160,1988,V,2.9
0160,1991,V,1.7
0160,1994,V,1.8
0160,1998,V,2.6
0160,2002,V,2.4
0160,2006,V,1.7
0160,2010,V,1.4
0160,2014,V,1.7
0160,2018,V,2.1
0160,2022,V,2.2
0160,2002,SD,0.6
0160,2006,SD,0.9
0160,2010,SD,1.3
0160,2014,SD,3.4
0160,2018,SD,7.7
0160,2022,SD,8.3
0160,1973,ÖVRIGA,1.1
0160,1976,ÖVRIGA,0.7
0160,1979,ÖVRIGA,5.4
0160,1982,ÖVRIGA,5.5
0160,1985,ÖVRIGA,2.9
0160,1988,ÖVRIGA,4.0
0160,1991,ÖVRIGA,7.0
0160,1994,ÖVRIGA,3.7
0160,1998,ÖVRIGA,2.6
0160,2002,ÖVRIGA,0.4
0160,2006,ÖVRIGA,0.3
0160,2010,ÖVRIGA,0.1
0160,2014,ÖVRIGA,0.8
0160,2018,ÖVRIGA,0.4
0160,2022,ÖVRIGA,1.0
0162,1973,M,48.8
0162,1976,M,46.4
0162,1979,M,47.0
0162,1982,M,52.0
0162,1985,M,48.1
0162,1988,M,46.8
0162,1991,M,41.9
0162,1994,M,45.5
0162,1998,M,51.9
0162,2002,M,45.1
0162,2006,M,50.4
0162,2010,M,42.1
0162,2014,M,41.1
0162,2018,M,30.9
0162,2022,M,36.5
0162,1973,C,14.3
0162,1976,C,11.8
0162,1979,C,12.9
0162,1982,C,14.4
0162,1985,C,10.5
0162,1988,C,11.2
0162,1991,C,16.8
0162,1994,C,21.9
0162,1998,C,14.7
0162,2002,C,12.4
0162,2006,C,16.8
0162,2010,C,20.8
0162,2014,C,18.1
0162,2018,C,23.4
0162,2022,C,21.8
0162,1973,L,11.9
0162,1976,L,13.6
0162,1979,L,13.7
0162,1982,L,7.6
0162,1985,L,19.3
0162,1988,L,19.8
0162,1991,L,16.4
0162,1994,L,12.0
0162,1998,L,11.4
0162,2002,L,20.1
0162,2006,L,12.8
0162,2010,L,16.8
0162,2014,L,17.0
0162,2018,L,15.0
0162,2022,L,11.1
0162,1973,KD,0.8
0162,1976,KD,0.6
0162,1979,KD,0.6
0162,1982,KD,0.8
0162,1985,KD,0.6
0162,1988,KD,0.6
0162,1991,KD,3.6
0162,1994,KD,2.8
0162,1998,KD,7.5
0162,2002,KD,8.3
0162,2006,KD,7.9
0162,2010,KD,7.1
0162,2014,KD,6.4
0162,2018,KD,9.7
0162,2022,KD,6.6
0162,1982,MP,2.2
0162,1985,MP,2.6
0162,1988,MP,3.9
0162,1991,MP,2.0
0162,1994,MP,2.2
0162,1998,MP,2.1
0162,2002,MP,2.2
0162,2006,MP,2.9
0162,2010,MP,5.1
0162,2014,MP,5.9
0162,2018,MP,4.3
0162,2022,MP,3.6
0162,1973,S,20.1
0162,1976,S,17.4
0162,1979,S,17.6
0162,1982,S,17.9
0162,1985,S,15.7
0162,1988,S,15.5
0162,1991,S,12.4
0162,1994,S,12.9
0162,1998,S,8.9
0162,2002,S,10.2
0162,2006,S,8.1
0162,2010,S,6.7
0162,2014,S,6.9
0162,2018,S,7.5
0162,2022,S,9.8
0162,1973,V,3.5
0162,1976,V,3.6
0162,1979,V,3.8
0162,1982,V,3.1
0162,1985,V,2.1
0162,1988,V,2.1
0162,1991,V,1.4
0162,1994,V,1.4
0162,1998,V,1.7
0162,2002,V,0.9
0162,2006,V,0.6
0162,2010,V,0.5
0162,2014,V,1.2
0162,2018,V,1.6
0162,2022,V,1.8
0162,2002,SD,0.0
0162,2006,SD,0.4
0162,2010,SD,0.7
0162,2014,SD,2.3
0162,2018,SD,5.7
0162,2022,SD,5.7
0162,1973,ÖVRIGA,0.7
0162,1976,ÖVRIGA,6.6
0162,1979,ÖVRIGA,4.5
0162,1982,ÖVRIGA,2.2
0162,1985,ÖVRIGA,1.1
0162,1988,ÖVRIGA,0.2
0162,1991,ÖVRIGA,5.4
0162,1994,ÖVRIGA,1.3
0162,1998,ÖVRIGA,1.8
0162,2002,ÖVRIGA,0.8
0162,2006,ÖVRIGA,0.2
0162,2010,ÖVRIGA,0.1
0162,2014,ÖVRIGA,1.2
0162,2018,ÖVRIGA,1.8
0162,2022,ÖVRIGA,3.1
0163,1973,M,20.2
0163,1976,M,22.6
0163,1979,M,29.6
0163,1982,M,35.6
0163,1985,M,35.5
0163,1988,M,30.8
0163,1991,M,31.7
0163,1994,M,32.6
0163,1998,M,39.1
0163,2002,M,30.7
0163,2006,M,40.5
0163,2010,M,41.3
0163,2014,M,37.0
0163,2018,M,31.1
0163,2022,M,29.5
0163,1973,C,22.2
0163,1976,C,16.4
0163,1979,C,12.3
0163,1982,C,9.4
0163,1985,C,4.5
0163,1988,C,5.2
0163,1991,C,3.6
0163,1994,C,4.1
0163,1998,C,2.6
0163,2002,C,2.8
0163,2006,C,3.9
0163,2010,C,3.4
0163,2014,C,5.1
0163,2018,C,6.7
0163,2022,C,7.2
0163,1973,L,11.0
0163,1976,L,11.8
0163,1979,L,9.9
0163,1982,L,5.2
0163,1985,L,13.6
0163,1988,L,13.3
0163,1991,L,12.0
0163,1994,L,9.6
0163,1998,L,7.9
0163,2002,L,16.5
0163,2006,L,11.7
0163,2010,L,11.2
0163,2014,L,9.2
0163,2018,L,10.3
0163,2022,L,8.0
0163,1973,KD,1.7
0163,1976,KD,1.5
0163,1979,KD,1.9
0163,1982,KD,2.1
0163,1985,KD,1.6
0163,1988,KD,2.5
0163,1991,KD,5.6
0163,1994,KD,3.2
0163,1998,KD,8.4
0163,2002,KD,7.1
0163,2006,KD,5.9
0163,2010,KD,4.6
0163,2014,KD,5.1
0163,2018,KD,7.6
0163,2022,KD,5.4
0163,1982,MP,0.3
0163,1985,MP,2.8
0163,1988,MP,4.9
0163,1991,MP,3.2
0163,1994,MP,4.5
0163,1998,MP,4.3
0163,2002,MP,3.3
0163,2006,MP,4.3
0163,2010,MP,6.7
0163,2014,MP,8.6
0163,2018,MP,5.5
0163,2022,MP,4.3
0163,1973,S,31.6
0163,1976,S,30.2
0163,1979,S,29.3
0163,1982,S,34.1
0163,1985,S,31.1
0163,1988,S,28.9
0163,1991,S,25.0
0163,1994,S,31.1
0163,1998,S,24.1
0163,2002,S,26.7
0163,2006,S,20.8
0163,2010,S,18.1
0163,2014,S,19.4
0163,2018,S,20.6
0163,2022,S,27.7
0163,1973,V,4.6
0163,1976,V,3.8
0163,1979,V,5.4
0163,1982,V,5.0
0163,1985,V,4.4
0163,1988,V,4.0
0163,1991,V,3.1
0163,1994,V,3.3
0163,1998,V,5.7
0163,2002,V,4.9
0163,2006,V,3.4
0163,2010,V,3.2
0163,2014,V,3.8
0163,2018,V,5.8
0163,2022,V,6.1
0163,2002,SD,0.0
0163,2006,SD,1.4
0163,2010,SD,2.2
0163,2014,SD,4.3
0163,2018,SD,7.9
0163,2022,SD,8.6
0163,1973,ÖVRIGA,8.8
0163,1976,ÖVRIGA,13.6
0163,1979,ÖVRIGA,11.7
0163,1982,ÖVRIGA,8.4
0163,1985,ÖVRIGA,6.5
0163,1988,ÖVRIGA,10.4
0163,1991,ÖVRIGA,15.7
0163,1994,ÖVRIGA,11.6
0163,1998,ÖVRIGA,8.0
0163,2002,ÖVRIGA,7.8
0163,2006,ÖVRIGA,8.0
0163,2010,ÖVRIGA,9.1
0163,2014,ÖVRIGA,7.4
0163,2018,ÖVRIGA,4.4
0163,2022,ÖVRIGA,3.1
0180,1973,M,23.2
0180,1976,M,24.9
0180,1979,M,29.0
0180,1982,M,32.2
0180,1985,M,29.4
0180,1988,M,27.5
0180,1991,M,29.2
0180,1994,M,28.7
0180,1998,M,32.9
0180,2002,M,26.0
0180,2006,M,37.2
0180,2010,M,34.4
0180,2014,M,27.2
0180,2018,M,21.0
0180,2022,M,18.3
0180,1973,C,14.0
0180,1976,C,11.4
0180,1979,C,7.4
0180,1982,C,6.3
0180,1985,C,2.9
0180,1988,C,4.0
0180,1991,C,3.5
0180,1994,C,5.4
0180,1998,C,2.1
0180,2002,C,1.3
0180,2006,C,3.1
0180,2010,C,4.0
0180,2014,C,4.7
0180,2018,C,7.9
0180,2022,C,6.7
0180,1973,L,11.7
0180,1976,L,13.3
0180,1979,L,10.3
0180,1982,L,5.1
0180,1985,L,13.5
0180,1988,L,12.6
0180,1991,L,10.1
0180,1994,L,7.9
0180,1998,L,7.8
0180,2002,L,15.8
0180,2006,L,9.6
0180,2010,L,10.0
0180,2014,L,8.3
0180,2018,L,10.1
0180,2022,L,8.0
0180,1973,KD,1.1
0180,1976,KD,1.0
0180,1979,KD,1.0
0180,1982,KD,1.1
0180,1985,KD,0.9
0180,1988,KD,1.5
0180,1991,KD,3.8
0180,1994,KD,2.1
0180,1998,KD,6.4
0180,2002,KD,4.4
0180,2006,KD,3.9
0180,2010,KD,3.5
0180,2014,KD,3.3
0180,2018,KD,5.0
0180,2022,KD,3.8
0180,1982,MP,0.6
0180,1985,MP,1.9
0180,1988,MP,2.4
0180,1991,MP,3.9
0180,1994,MP,7.8
0180,1998,MP,5.9
0180,2002,MP,5.3
0180,2006,MP,9.2
0180,2010,MP,13.9
0180,2014,MP,14.3
0180,2018,MP,8.3
0180,2022,MP,6.0
0180,1973,S,39.4
0180,1976,S,39.3
0180,1979,S,37.4
0180,1982,S,39.2
0180,1985,S,35.6
0180,1988,S,34.0
0180,1991,S,29.4
0180,1994,S,33.0
0180,1998,S,25.6
0180,2002,S,32.1
0180,2006,S,24.4
0180,2010,S,22.6
0180,2014,S,22.0
0180,2018,S,22.3
0180,2022,S,29.4
0180,1973,V,8.9
0180,1976,V,8.9
0180,1979,V,9.7
0180,1982,V,9.3
0180,1985,V,8.8
0180,1988,V,10.1
0180,1991,V,8.0
0180,1994,V,9.2
0180,1998,V,12.3
0180,2002,V,11.2
0180,2006,V,7.9
0180,2010,V,7.4
0180,2014,V,8.9
0180,2018,V,13.0
0180,2022,V,15.4
0180,2002,SD,0.8
0180,2006,SD,1.6
0180,2010,SD,2.6
0180,2014,SD,5.2
0180,2018,SD,8.0
0180,2022,SD,8.0
0180,1973,ÖVRIGA,1.7
0180,1976,ÖVRIGA,1.3
0180,1979,ÖVRIGA,5.2
0180,1982,ÖVRIGA,6.1
0180,1985,ÖVRIGA,7.0
0180,1988,ÖVRIGA,8.0
0180,1991,ÖVRIGA,12.0
0180,1994,ÖVRIGA,6.0
0180,1998,ÖVRIGA,7.1
0180,2002,ÖVRIGA,3.0
0180,2006,ÖVRIGA,2.9
0180,2010,ÖVRIGA,1.6
0180,2014,ÖVRIGA,6.2
0180,2018,ÖVRIGA,4.4
0180,2022,ÖVRIGA,4.3
0181,1973,M,14.0
0181,1976,M,16.4
0181,1979,M,18.4
0181,1982,M,22.3
0181,1985,M,20.5
0181,1988,M,19.0
0181,1991,M,23.5
0181,1994,M,20.5
0181,1998,M,21.6
0181,2002,M,15.3
0181,2006,M,22.4
0181,2010,M,21.9
0181,2014,M,17.8
0181,2018,M,17.0
0181,2022,M,18.7
0181,1973,C,24.0
0181,1976,C,20.9
0181,1979,C,14.9
0181,1982,C,11.2
0181,1985,C,6.4
0181,1988,C,8.8
0181,1991,C,6.6
0181,1994,C,5.3
0181,1998,C,6.2
0181,2002,C,5.8
0181,2006,C,6.1
0181,2010,C,4.3
0181,2014,C,4.8
0181,2018,C,6.6
0181,2022,C,4.8
0181,1973,L,8.6
0181,1976,L,10.9
0181,1979,L,10.9
0181,1982,L,5.2
0181,1985,L,14.2
0181,1988,L,14.1
0181,1991,L,9.2
0181,1994,L,5.9
0181,1998,L,4.4
0181,2002,L,10.3
0181,2006,L,7.7
0181,2010,L,6.3
0181,2014,L,5.8
0181,2018,L,5.5
0181,2022,L,3.8
0181,1973,KD,1.8
0181,1976,KD,1.5
0181,1979,KD,1.6
0181,1982,KD,1.9
0181,1985,KD,1.6
0181,1988,KD,1.4
0181,1991,KD,4.1
0181,1994,KD,2.4
0181,1998,KD,7.3
0181,2002,KD,6.2
0181,2006,KD,5.4
0181,2010,KD,3.9
0181,2014,KD,5.5
0181,2018,KD,8.7
0181,2022,KD,9.3
0181,1982,MP,2.7
0181,1985,MP,3.4
0181,1988,MP,7.2
0181,1991,MP,4.8
0181,1994,MP,7.2
0181,1998,MP,6.5
0181,2002,MP,6.6
0181,2006,MP,7.0
0181,2010,MP,7.9
0181,2014,MP,8.5
0181,2018,MP,5.4
0181,2022,MP,4.6
0181,1973,S,44.4
0181,1976,S,43.0
0181,1979,S,46.1
0181,1982,S,49.6
0181,1985,S,45.6
0181,1988,S,41.5
0181,1991,S,40.3
0181,1994,S,48.9
0181,1998,S,40.4
0181,2002,S,41.5
0181,2006,S,35.0
0181,2010,S,37.0
0181,2014,S,34.6
0181,2018,S,31.3
0181,2022,S,30.4
0181,1973,V,6.3
0181,1976,V,6.4
0181,1979,V,7.2
0181,1982,V,6.6
0181,1985,V,6.6
0181,1988,V,6.9
0181,1991,V,4.7
0181,1994,V,5.6
0181,1998,V,9.6
0181,2002,V,7.4
0181,2006,V,7.2
0181,2010,V,5.9
0181,2014,V,6.4
0181,2018,V,6.8
0181,2022,V,7.5
0181,2002,SD,0.6
0181,2006,SD,2.2
0181,2010,SD,7.3
0181,2014,SD,13.3
0181,2018,SD,14.4
0181,2022,SD,15.7
0181,1973,ÖVRIGA,0.9
0181,1976,ÖVRIGA,0.8
0181,1979,ÖVRIGA,0.9
0181,1982,ÖVRIGA,0.5
0181,1985,ÖVRIGA,1.8
0181,1988,ÖVRIGA,1.2
0181,1991,ÖVRIGA,6.7
0181,1994,ÖVRIGA,4.2
0181,1998,ÖVRIGA,4.0
0181,2002,ÖVRIGA,6.3
0181,2006,ÖVRIGA,7.0
0181,2010,ÖVRIGA,5.6
0181,2014,ÖVRIGA,3.2
0181,2018,ÖVRIGA,4.3
0181,2022,ÖVRIGA,5.2
0182,1973,M,25.9
0182,1976,M,27.5
0182,1979,M,31.7
0182,1982,M,36.8
0182,1985,M,36.6
0182,1988,M,34.7
0182,1991,M,37.0
0182,1994,M,38.1
0182,1998,M,41.2
0182,2002,M,36.9
0182,2006,M,46.3
0182,2010,M,44.2
0182,2014,M,37.2
0182,2018,M,30.5
0182,2022,M,31.5
0182,1973,C,16.6
0182,1976,C,12.3
0182,1979,C,8.5
0182,1982,C,7.5
0182,1985,C,4.0
0182,1988,C,4.7
0182,1991,C,3.3
0182,1994,C,4.0
0182,1998,C,2.1
0182,2002,C,1.2
0182,2006,C,2.9
0182,2010,C,3.9
0182,2014,C,5.1
0182,2018,C,10.0
0182,2022,C,7.6
0182,1973,L,12.9
0182,1976,L,14.6
0182,1979,L,12.3
0182,1982,L,6.1
0182,1985,L,14.8
0182,1988,L,14.7
0182,1991,L,12.5
0182,1994,L,10.0
0182,1998,L,7.5
0182,2002,L,16.3
0182,2006,L,10.8
0182,2010,L,11.3
0182,2014,L,8.4
0182,2018,L,8.0
0182,2022,L,5.5
0182,1973,KD,0.7
0182,1976,KD,0.7
0182,1979,KD,0.7
0182,1982,KD,0.9
0182,1985,KD,0.7
0182,1988,KD,1.1
0182,1991,KD,3.3
0182,1994,KD,1.9
0182,1998,KD,6.8
0182,2002,KD,5.4
0182,2006,KD,4.7
0182,2010,KD,3.7
0182,2014,KD,3.5
0182,2018,KD,4.2
0182,2022,KD,3.3
0182,1982,MP,3.0
0182,1985,MP,3.3
0182,1988,MP,5.7
0182,1991,MP,4.3
0182,1994,MP,6.6
0182,1998,MP,4.8
0182,2002,MP,5.6
0182,2006,MP,6.2
0182,2010,MP,9.1
0182,2014,MP,11.1
0182,2018,MP,6.6
0182,2022,MP,5.2
0182,1973,S,35.7
0182,1976,S,35.9
0182,1979,S,35.2
0182,1982,S,37.0
0182,1985,S,32.4
0182,1988,S,31.2
0182,1991,S,27.8
