niva,kod,year,val,party,share,roster
kommun,1461,2018,KF,S,26.25,5931
kommun,1461,2018,KF,MP,2.71,5931
kommun,1461,2018,KF,C,19.05,5931
kommun,1461,2018,KF,L,2.65,5931
kommun,1461,2018,KF,KD,5.51,5931
kommun,1461,2018,KF,M,14.13,5931
kommun,1461,2018,KF,SD,18.88,5931
kommun,1461,2018,RD,V,4.32,5783
kommun,1461,2018,RD,S,25.28,5783
kommun,1461,2018,RD,MP,2.52,5783
kommun,1461,2018,RD,C,11.97,5783
kommun,1461,2018,RD,L,2.75,5783
kommun,1461,2018,RD,KD,7.11,5783
kommun,1461,2018,RD,M,16.38,5783
kommun,1461,2018,RD,SD,28.55,5783
kommun,1461,2018,RF,V,3.9,5846
kommun,1461,2018,RF,S,27.01,5846
kommun,1461,2018,RF,MP,3.18,5846
kommun,1461,2018,RF,C,15.94,5846
kommun,1461,2018,RF,L,3.3,5846
kommun,1461,2018,RF,KD,8.74,5846
kommun,1461,2018,RF,M,14.75,5846
kommun,1461,2018,RF,SD,21.71,5846
kommun,1461,2022,KF,V,3.96,5827
kommun,1461,2022,KF,S,24.35,5827
kommun,1461,2022,KF,MP,1.2,5827
kommun,1461,2022,KF,C,16.13,5827
kommun,1461,2022,KF,L,0.88,5827
kommun,1461,2022,KF,KD,5.73,5827
kommun,1461,2022,KF,M,20.44,5827
kommun,1461,2022,KF,SD,21.83,5827
kommun,1461,2022,RD,V,3.38,5766
kommun,1461,2022,RD,S,26.03,5766
kommun,1461,2022,RD,MP,2.65,5766
kommun,1461,2022,RD,C,7.41,5766
kommun,1461,2022,RD,L,2.32,5766
kommun,1461,2022,RD,KD,6.78,5766
kommun,1461,2022,RD,M,17.22,5766
kommun,1461,2022,RD,SD,32.36,5766
kommun,1461,2022,RF,V,4.37,5765
kommun,1461,2022,RF,S,27.48,5765
kommun,1461,2022,RF,MP,1.77,5765
kommun,1461,2022,RF,C,10.06,5765
kommun,1461,2022,RF,L,1.72,5765
kommun,1461,2022,RF,KD,9.73,5765
kommun,1461,2022,RF,M,17.38,5765
kommun,1461,2022,RF,SD,24.48,5765
kommun,1462,2014,KF,V,8.02,8094
kommun,1462,2014,KF,S,33.77,8094
kommun,1462,2014,KF,MP,4.29,8094
kommun,1462,2014,KF,C,16.15,8094
kommun,1462,2014,KF,L,3.77,8094
kommun,1462,2014,KF,KD,2.2,8094
kommun,1462,2014,KF,M,14.74,8094
kommun,1462,2014,KF,SD,16.53,8094
kommun,1462,2014,RD,V,6.43,8076
kommun,1462,2014,RD,S,35.28,8076
kommun,1462,2014,RD,MP,4.19,8076
kommun,1462,2014,RD,C,6.29,8076
kommun,1462,2014,RD,L,3.48,8076
kommun,1462,2014,RD,KD,3.05,8076
kommun,1462,2014,RD,M,15.42,8076
kommun,1462,2014,RD,SD,22.73,8076
kommun,1462,2014,RF,V,8.6,7978
kommun,1462,2014,RF,S,37.08,7978
kommun,1462,2014,RF,MP,4.56,7978
kommun,1462,2014,RF,C,7.98,7978
kommun,1462,2014,RF,L,4.1,7978
kommun,1462,2014,RF,KD,4.26,7978
kommun,1462,2014,RF,M,13.55,7978
kommun,1462,2014,RF,SD,16.73,7978
kommun,1462,2018,KF,V,7.49,8714
kommun,1462,2018,KF,S,26.5,8714
kommun,1462,2018,KF,MP,2.04,8714
kommun,1462,2018,KF,C,18.43,8714
kommun,1462,2018,KF,L,3.0,8714
kommun,1462,2018,KF,KD,2.66,8714
kommun,1462,2018,KF,M,13.98,8714
kommun,1462,2018,KF,SD,25.51,8714
kommun,1462,2018,RD,V,7.29,8631
kommun,1462,2018,RD,S,28.71,8631
kommun,1462,2018,RD,MP,2.86,8631
kommun,1462,2018,RD,C,6.74,8631
kommun,1462,2018,RD,L,3.75,8631
kommun,1462,2018,RD,KD,5.16,8631
kommun,1462,2018,RD,M,14.36,8631
kommun,1462,2018,RD,SD,29.75,8631
kommun,1462,2018,RF,V,8.22,8573
kommun,1462,2018,RF,S,29.36,8573
kommun,1462,2018,RF,MP,2.25,8573
kommun,1462,2018,RF,C,8.4,8573
kommun,1462,2018,RF,L,4.18,8573
kommun,1462,2018,RF,KD,6.01,8573
kommun,1462,2018,RF,M,14.24,8573
kommun,1462,2018,RF,SD,24.88,8573
kommun,1462,2022,KF,V,7.25,8691
kommun,1462,2022,KF,S,22.02,8691
kommun,1462,2022,KF,MP,0.79,8691
kommun,1462,2022,KF,C,16.32,8691
kommun,1462,2022,KF,L,1.61,8691
kommun,1462,2022,KF,KD,3.65,8691
kommun,1462,2022,KF,M,12.53,8691
kommun,1462,2022,KF,SD,31.38,8691
kommun,1462,2022,RD,V,5.75,8684
kommun,1462,2022,RD,S,28.81,8684
kommun,1462,2022,RD,MP,2.26,8684
kommun,1462,2022,RD,C,4.87,8684
kommun,1462,2022,RD,L,2.52,8684
kommun,1462,2022,RD,KD,5.45,8684
kommun,1462,2022,RD,M,13.25,8684
kommun,1462,2022,RD,SD,35.28,8684
kommun,1462,2022,RF,V,7.6,8602
kommun,1462,2022,RF,S,27.57,8602
kommun,1462,2022,RF,MP,1.62,8602
kommun,1462,2022,RF,C,6.53,8602
kommun,1462,2022,RF,L,2.39,8602
kommun,1462,2022,RF,KD,6.61,8602
kommun,1462,2022,RF,M,13.46,8602
kommun,1462,2022,RF,SD,32.07,8602
kommun,1463,2014,KF,V,6.69,21956
kommun,1463,2014,KF,S,31.65,21956
kommun,1463,2014,KF,MP,4.53,21956
kommun,1463,2014,KF,C,11.4,21956
kommun,1463,2014,KF,L,4.82,21956
kommun,1463,2014,KF,KD,4.45,21956
kommun,1463,2014,KF,M,16.0,21956
kommun,1463,2014,KF,SD,9.45,21956
kommun,1463,2014,RD,V,5.61,22161
kommun,1463,2014,RD,S,33.18,22161
kommun,1463,2014,RD,MP,5.4,22161
kommun,1463,2014,RD,C,8.9,22161
kommun,1463,2014,RD,L,5.17,22161
kommun,1463,2014,RD,KD,5.18,22161
kommun,1463,2014,RD,M,18.92,22161
kommun,1463,2014,RD,SD,14.77,22161
kommun,1463,2014,RF,V,6.99,21616
kommun,1463,2014,RF,S,34.71,21616
kommun,1463,2014,RF,MP,5.29,21616
kommun,1463,2014,RF,C,10.36,21616
kommun,1463,2014,RF,L,5.46,21616
kommun,1463,2014,RF,KD,6.3,21616
kommun,1463,2014,RF,M,17.64,21616
kommun,1463,2014,RF,SD,10.41,21616
kommun,1463,2018,KF,V,7.78,22643
kommun,1463,2018,KF,S,28.91,22643
kommun,1463,2018,KF,MP,2.47,22643
kommun,1463,2018,KF,C,15.99,22643
kommun,1463,2018,KF,L,5.26,22643
kommun,1463,2018,KF,KD,6.59,22643
kommun,1463,2018,KF,M,17.11,22643
kommun,1463,2018,KF,SD,15.43,22643
kommun,1463,2018,RD,V,7.26,22770
kommun,1463,2018,RD,S,29.09,22770
kommun,1463,2018,RD,MP,3.31,22770
kommun,1463,2018,RD,C,10.65,22770
kommun,1463,2018,RD,L,5.46,22770
kommun,1463,2018,RD,KD,7.06,22770
kommun,1463,2018,RD,M,15.99,22770
kommun,1463,2018,RD,SD,19.83,22770
kommun,1463,2018,RF,V,7.97,22324
kommun,1463,2018,RF,S,30.27,22324
kommun,1463,2018,RF,MP,2.71,22324
kommun,1463,2018,RF,C,11.92,22324
kommun,1463,2018,RF,L,5.91,22324
kommun,1463,2018,RF,KD,8.59,22324
kommun,1463,2018,RF,M,15.65,22324
kommun,1463,2018,RF,SD,14.58,22324
kommun,1463,2022,KF,V,6.87,22389
kommun,1463,2022,KF,S,29.43,22389
kommun,1463,2022,KF,MP,2.57,22389
kommun,1463,2022,KF,C,11.46,22389
kommun,1463,2022,KF,L,2.79,22389
kommun,1463,2022,KF,KD,7.88,22389
kommun,1463,2022,KF,M,20.07,22389
kommun,1463,2022,KF,SD,18.59,22389
kommun,1463,2022,RD,V,5.36,22632
kommun,1463,2022,RD,S,30.53,22632
kommun,1463,2022,RD,MP,3.42,22632
kommun,1463,2022,RD,C,7.57,22632
kommun,1463,2022,RD,L,3.19,22632
kommun,1463,2022,RD,KD,6.88,22632
kommun,1463,2022,RD,M,16.49,22632
kommun,1463,2022,RD,SD,24.86,22632
kommun,1463,2022,RF,V,6.8,22248
kommun,1463,2022,RF,S,31.33,22248
kommun,1463,2022,RF,MP,2.28,22248
kommun,1463,2022,RF,C,8.27,22248
kommun,1463,2022,RF,L,3.09,22248
kommun,1463,2022,RF,KD,9.38,22248
kommun,1463,2022,RF,M,16.95,22248
kommun,1463,2022,RF,SD,19.08,22248
kommun,1465,2014,KF,V,1.17,6599
kommun,1465,2014,KF,S,30.6,6599
kommun,1465,2014,KF,MP,3.73,6599
kommun,1465,2014,KF,C,14.82,6599
kommun,1465,2014,KF,L,4.38,6599
kommun,1465,2014,KF,KD,2.71,6599
kommun,1465,2014,KF,M,15.21,6599
kommun,1465,2014,KF,SD,12.88,6599
kommun,1465,2014,RD,V,3.25,6619
kommun,1465,2014,RD,S,30.22,6619
kommun,1465,2014,RD,MP,3.52,6619
kommun,1465,2014,RD,C,11.41,6619
kommun,1465,2014,RD,L,3.99,6619
kommun,1465,2014,RD,KD,4.23,6619
kommun,1465,2014,RD,M,21.3,6619
kommun,1465,2014,RD,SD,18.98,6619
kommun,1465,2014,RF,V,3.61,6477
kommun,1465,2014,RF,S,32.65,6477
kommun,1465,2014,RF,MP,4.05,6477
kommun,1465,2014,RF,C,14.11,6477
kommun,1465,2014,RF,L,5.31,6477
kommun,1465,2014,RF,KD,5.19,6477
kommun,1465,2014,RF,M,19.58,6477
kommun,1465,2014,RF,SD,14.0,6477
kommun,1465,2018,KF,V,2.9,6929
kommun,1465,2018,KF,S,21.65,6929
kommun,1465,2018,KF,MP,2.15,6929
kommun,1465,2018,KF,C,20.57,6929
kommun,1465,2018,KF,L,3.19,6929
kommun,1465,2018,KF,KD,3.05,6929
kommun,1465,2018,KF,M,14.58,6929
kommun,1465,2018,KF,SD,17.13,6929
kommun,1465,2018,RD,V,4.11,6884
kommun,1465,2018,RD,S,25.77,6884
kommun,1465,2018,RD,MP,2.15,6884
kommun,1465,2018,RD,C,11.93,6884
kommun,1465,2018,RD,L,4.29,6884
kommun,1465,2018,RD,KD,6.77,6884
kommun,1465,2018,RD,M,17.42,6884
kommun,1465,2018,RD,SD,25.57,6884
kommun,1465,2018,RF,V,4.53,6732
kommun,1465,2018,RF,S,26.5,6732
kommun,1465,2018,RF,MP,2.42,6732
kommun,1465,2018,RF,C,15.95,6732
kommun,1465,2018,RF,L,4.9,6732
kommun,1465,2018,RF,KD,8.33,6732
kommun,1465,2018,RF,M,17.1,6732
kommun,1465,2018,RF,SD,18.81,6732
kommun,1465,2022,KF,V,3.8,6740
kommun,1465,2022,KF,S,24.61,6740
kommun,1465,2022,KF,MP,2.28,6740
kommun,1465,2022,KF,C,9.72,6740
kommun,1465,2022,KF,L,3.2,6740
kommun,1465,2022,KF,KD,5.86,6740
kommun,1465,2022,KF,M,18.74,6740
kommun,1465,2022,KF,SD,20.89,6740
kommun,1465,2022,RD,V,3.68,6768
kommun,1465,2022,RD,S,25.43,6768
kommun,1465,2022,RD,MP,2.73,6768
kommun,1465,2022,RD,C,6.72,6768
kommun,1465,2022,RD,L,3.09,6768
kommun,1465,2022,RD,KD,7.89,6768
kommun,1465,2022,RD,M,17.64,6768
kommun,1465,2022,RD,SD,31.68,6768
kommun,1465,2022,RF,V,4.87,6647
kommun,1465,2022,RF,S,26.28,6647
kommun,1465,2022,RF,MP,2.05,6647
kommun,1465,2022,RF,C,8.18,6647
kommun,1465,2022,RF,L,3.7,6647
kommun,1465,2022,RF,KD,11.46,6647
kommun,1465,2022,RF,M,17.38,6647
kommun,1465,2022,RF,SD,23.65,6647
kommun,1466,2014,KF,V,4.06,6210
kommun,1466,2014,KF,S,27.42,6210
kommun,1466,2014,KF,MP,2.83,6210
kommun,1466,2014,KF,C,15.52,6210
kommun,1466,2014,KF,L,10.55,6210
kommun,1466,2014,KF,KD,5.68,6210
kommun,1466,2014,KF,M,14.14,6210
kommun,1466,2014,KF,SD,10.11,6210
kommun,1466,2014,RD,V,4.3,6259
kommun,1466,2014,RD,S,28.42,6259
kommun,1466,2014,RD,MP,4.3,6259
kommun,1466,2014,RD,C,12.72,6259
kommun,1466,2014,RD,L,4.25,6259
kommun,1466,2014,RD,KD,7.01,6259
kommun,1466,2014,RD,M,18.9,6259
kommun,1466,2014,RD,SD,17.4,6259
kommun,1466,2014,RF,V,4.88,6104
kommun,1466,2014,RF,S,30.77,6104
kommun,1466,2014,RF,MP,4.11,6104
kommun,1466,2014,RF,C,13.91,6104
kommun,1466,2014,RF,L,6.05,6104
kommun,1466,2014,RF,KD,7.67,6104
kommun,1466,2014,RF,M,18.86,6104
kommun,1466,2014,RF,SD,11.91,6104
kommun,1466,2018,KF,V,5.2,6367
kommun,1466,2018,KF,S,21.45,6367
kommun,1466,2018,KF,MP,1.98,6367
kommun,1466,2018,KF,C,18.22,6367
kommun,1466,2018,KF,L,10.15,6367
kommun,1466,2018,KF,KD,7.48,6367
kommun,1466,2018,KF,M,13.82,6367
kommun,1466,2018,KF,SD,11.76,6367
kommun,1466,2018,RD,V,6.04,6362
kommun,1466,2018,RD,S,24.8,6362
kommun,1466,2018,RD,MP,2.75,6362
kommun,1466,2018,RD,C,12.37,6362
kommun,1466,2018,RD,L,4.89,6362
kommun,1466,2018,RD,KD,8.83,6362
kommun,1466,2018,RD,M,16.76,6362
kommun,1466,2018,RD,SD,21.83,6362
kommun,1466,2018,RF,V,6.3,6192
kommun,1466,2018,RF,S,26.36,6192
kommun,1466,2018,RF,MP,2.55,6192
kommun,1466,2018,RF,C,14.92,6192
kommun,1466,2018,RF,L,6.33,6192
kommun,1466,2018,RF,KD,10.19,6192
kommun,1466,2018,RF,M,17.25,6192
kommun,1466,2018,RF,SD,13.79,6192
kommun,1466,2022,KF,V,7.27,6202
kommun,1466,2022,KF,S,22.77,6202
kommun,1466,2022,KF,MP,1.92,6202
kommun,1466,2022,KF,C,19.04,6202
kommun,1466,2022,KF,L,3.87,6202
kommun,1466,2022,KF,KD,8.0,6202
kommun,1466,2022,KF,M,18.09,6202
kommun,1466,2022,KF,SD,18.7,6202
kommun,1466,2022,RD,V,4.67,6302
kommun,1466,2022,RD,S,25.99,6302
kommun,1466,2022,RD,MP,2.73,6302
kommun,1466,2022,RD,C,9.11,6302
kommun,1466,2022,RD,L,3.7,6302
kommun,1466,2022,RD,KD,9.39,6302
kommun,1466,2022,RD,M,16.33,6302
kommun,1466,2022,RD,SD,26.4,6302
kommun,1466,2022,RF,V,6.6,6120
kommun,1466,2022,RF,S,26.03,6120
kommun,1466,2022,RF,MP,1.85,6120
kommun,1466,2022,RF,C,11.11,6120
kommun,1466,2022,RF,L,4.22,6120
kommun,1466,2022,RF,KD,11.41,6120
kommun,1466,2022,RF,M,16.85,6120
kommun,1466,2022,RF,SD,19.3,6120
kommun,1470,2014,KF,V,4.15,10296
kommun,1470,2014,KF,S,34.92,10296
kommun,1470,2014,KF,MP,2.2,10296
kommun,1470,2014,KF,C,11.85,10296
kommun,1470,2014,KF,L,3.49,10296
kommun,1470,2014,KF,KD,2.61,10296
kommun,1470,2014,KF,M,29.92,10296
kommun,1470,2014,KF,SD,10.42,10296
kommun,1470,2014,RD,V,4.01,10382
kommun,1470,2014,RD,S,29.61,10382
kommun,1470,2014,RD,MP,3.37,10382
kommun,1470,2014,RD,C,11.04,10382
kommun,1470,2014,RD,L,3.3,10382
kommun,1470,2014,RD,KD,4.06,10382
kommun,1470,2014,RD,M,25.69,10382
kommun,1470,2014,RD,SD,17.08,10382
kommun,1470,2014,RF,V,5.06,10065
kommun,1470,2014,RF,S,31.79,10065
kommun,1470,2014,RF,MP,3.22,10065
kommun,1470,2014,RF,C,12.03,10065
kommun,1470,2014,RF,L,3.87,10065
kommun,1470,2014,RF,KD,4.34,10065
kommun,1470,2014,RF,M,28.78,10065
kommun,1470,2014,RF,SD,10.15,10065
kommun,1470,2018,KF,V,4.1,10411
kommun,1470,2018,KF,S,26.83,10411
kommun,1470,2018,KF,MP,0.97,10411
kommun,1470,2018,KF,C,10.41,10411
kommun,1470,2018,KF,L,3.88,10411
kommun,1470,2018,KF,KD,1.66,10411
kommun,1470,2018,KF,M,27.45,10411
kommun,1470,2018,KF,SD,14.62,10411
kommun,1470,2018,RD,V,4.87,10505
kommun,1470,2018,RD,S,24.94,10505
kommun,1470,2018,RD,MP,1.91,10505
kommun,1470,2018,RD,C,11.78,10505
kommun,1470,2018,RD,L,3.42,10505
kommun,1470,2018,RD,KD,6.55,10505
kommun,1470,2018,RD,M,21.53,10505
kommun,1470,2018,RD,SD,23.66,10505
kommun,1470,2018,RF,V,5.17,10141
kommun,1470,2018,RF,S,26.03,10141
kommun,1470,2018,RF,MP,1.53,10141
kommun,1470,2018,RF,C,12.12,10141
kommun,1470,2018,RF,L,4.01,10141
kommun,1470,2018,RF,KD,6.37,10141
kommun,1470,2018,RF,M,26.4,10141
kommun,1470,2018,RF,SD,17.06,10141
kommun,1470,2022,KF,V,4.05,10284
kommun,1470,2022,KF,S,23.55,10284
kommun,1470,2022,KF,MP,0.66,10284
kommun,1470,2022,KF,C,7.85,10284
kommun,1470,2022,KF,L,1.29,10284
kommun,1470,2022,KF,KD,2.56,10284
kommun,1470,2022,KF,M,31.75,10284
kommun,1470,2022,KF,SD,17.82,10284
kommun,1470,2022,RD,V,3.8,10329
kommun,1470,2022,RD,S,25.02,10329
kommun,1470,2022,RD,MP,1.83,10329
kommun,1470,2022,RD,C,7.5,10329
kommun,1470,2022,RD,L,2.64,10329
kommun,1470,2022,RD,KD,6.44,10329
kommun,1470,2022,RD,M,22.04,10329
kommun,1470,2022,RD,SD,29.9,10329
kommun,1470,2022,RF,V,4.69,10057
kommun,1470,2022,RF,S,25.24,10057
kommun,1470,2022,RF,MP,1.33,10057
kommun,1470,2022,RF,C,8.62,10057
kommun,1470,2022,RF,L,2.62,10057
kommun,1470,2022,RF,KD,7.52,10057
kommun,1470,2022,RF,M,25.67,10057
kommun,1470,2022,RF,SD,21.66,10057
kommun,1471,2014,KF,V,6.76,8731
kommun,1471,2014,KF,S,31.18,8731
kommun,1471,2014,KF,MP,4.04,8731
kommun,1471,2014,KF,C,12.31,8731
kommun,1471,2014,KF,L,4.96,8731
kommun,1471,2014,KF,KD,5.17,8731
kommun,1471,2014,KF,M,12.51,8731
kommun,1471,2014,KF,SD,6.8,8731
kommun,1471,2014,RD,V,5.19,8825
kommun,1471,2014,RD,S,35.95,8825
kommun,1471,2014,RD,MP,4.79,8825
kommun,1471,2014,RD,C,9.37,8825
kommun,1471,2014,RD,L,3.8,8825
kommun,1471,2014,RD,KD,6.23,8825
kommun,1471,2014,RD,M,18.91,8825
kommun,1471,2014,RD,SD,12.87,8825
kommun,1471,2014,RF,V,7.31,8591
kommun,1471,2014,RF,S,37.21,8591
kommun,1471,2014,RF,MP,5.25,8591
kommun,1471,2014,RF,C,10.39,8591
kommun,1471,2014,RF,L,5.21,8591
kommun,1471,2014,RF,KD,7.52,8591
kommun,1471,2014,RF,M,16.59,8591
kommun,1471,2014,RF,SD,8.72,8591
kommun,1471,2018,KF,V,6.68,8821
kommun,1471,2018,KF,S,26.09,8821
kommun,1471,2018,KF,MP,3.5,8821
kommun,1471,2018,KF,C,15.27,8821
kommun,1471,2018,KF,L,4.69,8821
kommun,1471,2018,KF,KD,6.84,8821
kommun,1471,2018,KF,M,13.5,8821
kommun,1471,2018,KF,SD,11.35,8821
kommun,1471,2018,RD,V,6.26,8860
kommun,1471,2018,RD,S,31.09,8860
kommun,1471,2018,RD,MP,3.59,8860
kommun,1471,2018,RD,C,10.1,8860
kommun,1471,2018,RD,L,3.98,8860
kommun,1471,2018,RD,KD,9.46,8860
kommun,1471,2018,RD,M,15.42,8860
kommun,1471,2018,RD,SD,18.91,8860
kommun,1471,2018,RF,V,7.11,8603
kommun,1471,2018,RF,S,31.14,8603
kommun,1471,2018,RF,MP,3.36,8603
kommun,1471,2018,RF,C,11.9,8603
kommun,1471,2018,RF,L,5.01,8603
kommun,1471,2018,RF,KD,10.89,8603
kommun,1471,2018,RF,M,15.65,8603
kommun,1471,2018,RF,SD,13.43,8603
kommun,1471,2022,KF,V,6.94,8834
kommun,1471,2022,KF,S,29.21,8834
kommun,1471,2022,KF,MP,2.3,8834
kommun,1471,2022,KF,C,10.35,8834
kommun,1471,2022,KF,L,2.78,8834
kommun,1471,2022,KF,KD,5.82,8834
kommun,1471,2022,KF,M,13.21,8834
kommun,1471,2022,KF,SD,14.74,8834
kommun,1471,2022,RD,V,4.4,8951
kommun,1471,2022,RD,S,32.22,8951
kommun,1471,2022,RD,MP,3.92,8951
kommun,1471,2022,RD,C,7.5,8951
kommun,1471,2022,RD,L,3.18,8951
kommun,1471,2022,RD,KD,8.07,8951
kommun,1471,2022,RD,M,16.1,8951
kommun,1471,2022,RD,SD,23.42,8951
kommun,1471,2022,RF,V,6.75,8725
kommun,1471,2022,RF,S,32.55,8725
kommun,1471,2022,RF,MP,2.33,8725
kommun,1471,2022,RF,C,8.24,8725
kommun,1471,2022,RF,L,4.1,8725
kommun,1471,2022,RF,KD,10.45,8725
kommun,1471,2022,RF,M,15.47,8725
kommun,1471,2022,RF,SD,17.52,8725
kommun,1472,2014,KF,V,3.13,7193
kommun,1472,2014,KF,S,38.3,7193
kommun,1472,2014,KF,MP,3.86,7193
kommun,1472,2014,KF,C,9.02,7193
kommun,1472,2014,KF,L,14.75,7193
kommun,1472,2014,KF,KD,8.31,7193
kommun,1472,2014,KF,M,11.58,7193
kommun,1472,2014,KF,SD,10.83,7193
kommun,1472,2014,RD,V,3.59,7235
kommun,1472,2014,RD,S,37.08,7235
kommun,1472,2014,RD,MP,4.42,7235
kommun,1472,2014,RD,C,7.33,7235
kommun,1472,2014,RD,L,4.67,7235
kommun,1472,2014,RD,KD,7.05,7235
kommun,1472,2014,RD,M,16.93,7235
kommun,1472,2014,RD,SD,16.78,7235
kommun,1472,2014,RF,V,4.3,7072
kommun,1472,2014,RF,S,39.35,7072
kommun,1472,2014,RF,MP,4.13,7072
kommun,1472,2014,RF,C,8.57,7072
kommun,1472,2014,RF,L,7.73,7072
kommun,1472,2014,RF,KD,8.46,7072
kommun,1472,2014,RF,M,14.88,7072
kommun,1472,2014,RF,SD,12.09,7072
kommun,1472,2018,KF,V,4.03,7276
kommun,1472,2018,KF,S,31.73,7276
kommun,1472,2018,KF,MP,0.88,7276
kommun,1472,2018,KF,C,9.06,7276
kommun,1472,2018,KF,L,11.38,7276
kommun,1472,2018,KF,KD,9.06,7276
kommun,1472,2018,KF,M,15.39,7276
kommun,1472,2018,KF,SD,18.28,7276
kommun,1472,2018,RD,V,4.64,7176
kommun,1472,2018,RD,S,31.22,7176
kommun,1472,2018,RD,MP,2.26,7176
kommun,1472,2018,RD,C,8.31,7176
kommun,1472,2018,RD,L,5.55,7176
kommun,1472,2018,RD,KD,9.67,7176
kommun,1472,2018,RD,M,16.28,7176
kommun,1472,2018,RD,SD,21.13,7176
kommun,1472,2018,RF,V,4.53,7086
kommun,1472,2018,RF,S,32.87,7086
kommun,1472,2018,RF,MP,2.02,7086
kommun,1472,2018,RF,C,8.51,7086
kommun,1472,2018,RF,L,8.62,7086
kommun,1472,2018,RF,KD,10.78,7086
kommun,1472,2018,RF,M,15.13,7086
kommun,1472,2018,RF,SD,16.89,7086
kommun,1472,2022,KF,V,3.45,7214
kommun,1472,2022,KF,S,31.37,7214
kommun,1472,2022,KF,MP,1.73,7214
kommun,1472,2022,KF,C,7.57,7214
kommun,1472,2022,KF,L,7.08,7214
kommun,1472,2022,KF,KD,8.76,7214
kommun,1472,2022,KF,M,16.65,7214
kommun,1472,2022,KF,SD,23.02,7214
kommun,1472,2022,RD,V,3.68,7223
kommun,1472,2022,RD,S,31.68,7223
kommun,1472,2022,RD,MP,2.4,7223
kommun,1472,2022,RD,C,6.26,7223
kommun,1472,2022,RD,L,4.32,7223
kommun,1472,2022,RD,KD,8.61,7223
kommun,1472,2022,RD,M,16.25,7223
kommun,1472,2022,RD,SD,25.56,7223
kommun,1472,2022,RF,V,4.45,7086
kommun,1472,2022,RF,S,32.47,7086
kommun,1472,2022,RF,MP,1.64,7086
kommun,1472,2022,RF,C,7.03,7086
kommun,1472,2022,RF,L,5.01,7086
kommun,1472,2022,RF,KD,11.18,7086
kommun,1472,2022,RF,M,15.45,7086
kommun,1472,2022,RF,SD,21.22,7086
kommun,1473,2014,KF,V,5.42,5862
kommun,1473,2014,KF,S,36.8,5862
kommun,1473,2014,KF,MP,2.71,5862
kommun,1473,2014,KF,C,19.26,5862
kommun,1473,2014,KF,L,2.73,5862
kommun,1473,2014,KF,KD,0.84,5862
kommun,1473,2014,KF,M,22.64,5862
kommun,1473,2014,KF,SD,9.31,5862
kommun,1473,2014,RD,V,4.07,5944
kommun,1473,2014,RD,S,35.62,5944
kommun,1473,2014,RD,MP,3.7,5944
kommun,1473,2014,RD,C,12.1,5944
kommun,1473,2014,RD,L,2.64,5944
kommun,1473,2014,RD,KD,3.94,5944
kommun,1473,2014,RD,M,18.41,5944
kommun,1473,2014,RD,SD,17.35,5944
kommun,1473,2014,RF,V,5.41,5765
kommun,1473,2014,RF,S,38.01,5765
kommun,1473,2014,RF,MP,3.9,5765
kommun,1473,2014,RF,C,14.29,5765
kommun,1473,2014,RF,L,3.04,5765
kommun,1473,2014,RF,KD,4.3,5765
kommun,1473,2014,RF,M,20.78,5765
kommun,1473,2014,RF,SD,8.67,5765
kommun,1473,2018,KF,V,4.61,6003
kommun,1473,2018,KF,S,31.07,6003
kommun,1473,2018,KF,MP,0.83,6003
kommun,1473,2018,KF,C,16.29,6003
kommun,1473,2018,KF,L,3.56,6003
kommun,1473,2018,KF,KD,1.53,6003
kommun,1473,2018,KF,M,28.27,6003
kommun,1473,2018,KF,SD,13.44,6003
kommun,1473,2018,RD,V,4.63,5938
kommun,1473,2018,RD,S,30.52,5938
kommun,1473,2018,RD,MP,2.0,5938
kommun,1473,2018,RD,C,10.88,5938
kommun,1473,2018,RD,L,3.1,5938
kommun,1473,2018,RD,KD,6.58,5938
kommun,1473,2018,RD,M,17.3,5938
kommun,1473,2018,RD,SD,23.11,5938
kommun,1473,2018,RF,V,4.59,5855
kommun,1473,2018,RF,S,33.15,5855
kommun,1473,2018,RF,MP,1.98,5855
kommun,1473,2018,RF,C,12.31,5855
kommun,1473,2018,RF,L,3.31,5855
kommun,1473,2018,RF,KD,6.37,5855
kommun,1473,2018,RF,M,21.25,5855
kommun,1473,2018,RF,SD,15.35,5855
kommun,1473,2022,KF,V,4.72,5827
kommun,1473,2022,KF,S,29.55,5827
kommun,1473,2022,KF,MP,0.69,5827
kommun,1473,2022,KF,C,13.21,5827
kommun,1473,2022,KF,L,2.59,5827
kommun,1473,2022,KF,KD,1.78,5827
kommun,1473,2022,KF,M,27.82,5827
kommun,1473,2022,KF,SD,19.32,5827
kommun,1473,2022,RD,V,3.88,5876
kommun,1473,2022,RD,S,29.92,5876
kommun,1473,2022,RD,MP,2.25,5876
kommun,1473,2022,RD,C,6.54,5876
kommun,1473,2022,RD,L,2.4,5876
kommun,1473,2022,RD,KD,5.65,5876
kommun,1473,2022,RD,M,17.34,5876
kommun,1473,2022,RD,SD,29.85,5876
kommun,1473,2022,RF,V,4.63,5703
kommun,1473,2022,RF,S,30.97,5703
kommun,1473,2022,RF,MP,1.37,5703
kommun,1473,2022,RF,C,8.5,5703
kommun,1473,2022,RF,L,1.95,5703
kommun,1473,2022,RF,KD,7.87,5703
kommun,1473,2022,RF,M,21.37,5703
kommun,1473,2022,RF,SD,20.52,5703
kommun,1480,2014,KF,V,9.44,333790
